award_id_fain,modification_number,award_id_uri,sai_number,federal_action_obligation,non_federal_funding_amount,total_funding_amount,face_value_of_loan,original_subsidy_cost,total_subsidy_cost,total_loan_value,action_date,period_of_performance_start_date,period_of_performance_current_end_date,awarding_agency_code,awarding_agency_name,awarding_sub_agency_code,awarding_sub_agency_name,awarding_office_code,awarding_office_name,funding_agency_code,funding_agency_name,funding_sub_agency_code,funding_sub_agency_name,funding_office_code,funding_office_name,recipient_duns,recipient_name,recipient_parent_name,recipient_parent_duns,recipient_country_code,recipient_country_name,recipient_address_line_1,recipient_address_line_2,recipient_city_code,recipient_city_name,recipient_county_code,recipient_county_name,recipient_state_code,recipient_state_name,recipient_zip_code,recipient_zip_last_4_code,recipient_congressional_district,recipient_foreign_city_name,recipient_foreign_province_name,recipient_foreign_postal_code,primary_place_of_performance_country_code,primary_place_of_performance_country_name,primary_place_of_performance_code,primary_place_of_performance_city_name,primary_place_of_performance_county_code,primary_place_of_performance_county_name,primary_place_of_performance_state_name,primary_place_of_performance_zip_4,primary_place_of_performance_congressional_district,primary_place_of_performance_foreign_location,cfda_number,cfda_title,assistance_type_code,assistance_type_description,award_description,business_funds_indicator_code,business_funds_indicator_description,business_types_code,business_types_description,correction_delete_indicator_code,correction_delete_indicator_description,action_type_code,action_type_description,record_type_code,record_type_description,last_modified_date
P116W090226,0006,,SAI NOT AVAILABLE,0.00,248553.00,248553.0,0.00,,0.00,,2009-09-30,2010-01-01,2011-12-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,620129077,RFCUNY - KINGSBOROUGH COMMUNITY COLLEGE,"CITY UNIVERSITY OF NEW YORK, THE",073268849,USA,UNITED STATES,2001 ORIENTAL BLVD,,10011,BROOKLYN,009,CATTARAUGUS,NY,NEW YORK,11235,2333,09,,,,USA,UNITED STATES,3610011,BROOKLYN,047,KINGS,NEW YORK,112352333,09,,84.116,FUND FOR THE IMPROVEMENT OF POSTSECONDARY EDUCATION,04,,INNOVATIVE STRATEGIES IN COMMUNITY COLLEGES FOR WORKING ADULTS AND DISPLACED WORKERS,NON,,06,,,,A,,2,,2011-03-21 00:00:00
P116Y090007,0005,,SAI NOT AVAILABLE,0.00,0.00,0.0,0.00,,0.00,,2009-09-29,2009-10-01,2011-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,620128863,RFCUNY - JOHN JAY COLLEGE OF CRIMINAL JUSTICE,"CITY UNIVERSITY OF NEW YORK, THE",073268849,USA,UNITED STATES,899 10TH AVE,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10019,1069,08,,,,USA,UNITED STATES,3651000,NEW YORK,061,NEW YORK,NEW YORK,100191069,08,,84.116,FUND FOR THE IMPROVEMENT OF POSTSECONDARY EDUCATION,04,,COLLEGE COURSE MATERIALS RENTAL INITIATIVE,NON,,06,,,,A,,2,,2011-03-21 00:00:00
P116Y090013,0006,,SAI NOT AVAILABLE,0.00,88351.00,88351.0,0.00,,0.00,,2009-09-29,2009-10-01,2011-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,071032973,"INSTITUTE OF INTERNATIONAL EDUCATION, INC.","INSTITUTE OF INTERNATIONAL EDUCATION, INC.",071032973,USA,UNITED STATES,809 UNITED NATIONS PLZ BSMT 1,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10017,3503,14,,,,USA,UNITED STATES,3651000,NEW YORK,061,NEW YORK,NEW YORK,100173503,14,,84.116,FUND FOR THE IMPROVEMENT OF POSTSECONDARY EDUCATION,04,,COLLEGE COURSE MATERIALS RENTAL INITIATIVE,NON,,12,,,,A,,2,,2011-03-21 00:00:00
U215K090174,0001,,SAI NOT AVAILABLE,257000.00,0.00,257000.0,0.00,,0.00,,2009-09-29,2009-09-30,2011-09-29,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,023992472,FLORIDA UNION FREE SCHOOL DISTRICT,FLORIDA UNION FREE SCHOOL DISTRICT,023992472,USA,UNITED STATES,51 N MAIN ST,,00000,FLORIDA,000,,NY,NEW YORK,10921,0757,19,,,,USA,UNITED STATES,3600000,FLORIDA,071,ORANGE,NEW YORK,109210757,19,,84.215,FUND FOR THE IMPROVEMENT OF EDUCATION,04,,FIE EARMARK GRANT AWARDS,NON,,05,,,,A,,2,,2010-05-06 00:00:00
P116V090033,0006,,SAI NOT AVAILABLE,0.00,0.00,0.0,0.00,,0.00,,2009-09-29,2009-09-01,2011-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,064932676,RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF,"CITY UNIVERSITY OF NEW YORK, THE",073268849,USA,UNITED STATES,230 W 41ST STREET FL 7,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10036,7207,14,,,,USA,UNITED STATES,3651000,NEW YORK,061,NEW YORK,NEW YORK,100367207,14,,84.116,FUND FOR THE IMPROVEMENT OF POSTSECONDARY EDUCATION,04,,GRADUATE PROGRAMS AT INSTITUTIONS OF HIGHER EDUCATION SERVING HISPANIC AMERICANS,NON,,06,,,,A,,2,,2011-03-21 00:00:00
U361A070042,0015,,SAI NOT AVAILABLE,0.00,0.00,0.0,0.00,,0.00,,2009-09-29,2010-10-01,2011-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,103669289,NEW YORK CITY BOARD OF EDUCATION,,078163383,USA,UNITED STATES,65 COURT ST,,10011,BROOKLYN,009,CATTARAUGUS,NY,NEW YORK,11201,4916,11,,,,USA,UNITED STATES,3610011,BROOKLYN,047,KINGS,NEW YORK,112014916,11,,84.361,VOLUNTARY PUBLIC SCHOOL CHOICE,04,,VOLUNTARY SCHOOL CHOICE,NON,,02,,,,C,,2,,2010-08-05 00:00:00
P116Y090013,0007,,SAI NOT AVAILABLE,0.00,88351.00,88351.0,0.00,,0.00,,2009-09-29,2009-10-01,2011-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,071032973,"INSTITUTE OF INTERNATIONAL EDUCATION, INC.","INSTITUTE OF INTERNATIONAL EDUCATION, INC.",071032973,USA,UNITED STATES,809 UNITED NATIONS PLZ BSMT 1,,00000,NEW YORK,000,,NY,NEW YORK,10017,3503,14,,,,USA,UNITED STATES,3600000,NEW YORK,061,NEW YORK,NEW YORK,100173503,14,,84.116,FUND FOR THE IMPROVEMENT OF POSTSECONDARY EDUCATION,04,,COLLEGE COURSE MATERIALS RENTAL INITIATIVE,NON,,12,,,,A,,2,,2011-05-20 00:00:00
U215K090174,0002,,SAI NOT AVAILABLE,0.00,0.00,0.0,0.00,,0.00,,2009-09-29,2009-09-30,2011-09-29,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,023992472,FLORIDA UNION FREE SCHOOL DISTRICT,FLORIDA UNION FREE SCHOOL DISTRICT,023992472,USA,UNITED STATES,51 N MAIN ST,,05585,FLORIDA,001,ALBANY,NY,NEW YORK,10921,0757,19,,,,USA,UNITED STATES,3605585,FLORIDA,071,ORANGE,NEW YORK,109210757,19,,84.215,FUND FOR THE IMPROVEMENT OF EDUCATION,04,,FIE EARMARK GRANT AWARDS,NON,,05,,,,A,,2,,2010-05-20 00:00:00
P116V090001,0005,,SAI NOT AVAILABLE,0.00,198760.00,198760.0,0.00,,0.00,,2009-09-29,2009-10-01,2011-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,603503991,RFCUNY - CITY COLLEGE,"CITY UNIVERSITY OF NEW YORK, THE",073268849,USA,UNITED STATES,CONVENT AVE & 138TH ST,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10031,9101,15,,,,USA,UNITED STATES,3651000,NEW YORK,061,NEW YORK,NEW YORK,100319101,15,,84.116,FUND FOR THE IMPROVEMENT OF POSTSECONDARY EDUCATION,04,,GRADUATE PROGRAMS AT INSTITUTIONS OF HIGHER EDUCATION SERVING HISPANIC AMERICANS,NON,,06,,,,A,,2,,2011-03-21 00:00:00
U215U090002,0004,,SAI NOT AVAILABLE,0.00,0.00,0.0,0.00,,0.00,,2009-09-29,2009-09-29,2010-03-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,621404383,TEACH FOR AMERICA  INC.,"TEACH FOR AMERICA, INC.",621404383,USA,UNITED STATES,315 W 36TH ST FL 7,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10018,6532,08,,,,USA,UNITED STATES,3651000,NEW YORK,061,NEW YORK,NEW YORK,100186532,08,,84.215,FUND FOR THE IMPROVEMENT OF EDUCATION,04,,FUND FOR THE IMPROVEMENT OF EDUCATION/UNSOLICITED GRANTS,NON,,22,,,,B,,2,,2010-12-20 00:00:00
U215U090002,0001,,SAI NOT AVAILABLE,14894051.00,0.00,14894051.0,0.00,,0.00,,2009-09-29,2009-09-29,2010-03-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,621404383,TEACH FOR AMERICA  INC.,"TEACH FOR AMERICA, INC.",621404383,USA,UNITED STATES,315 W 36TH ST FL 7,,00000,NEW YORK,000,,NY,NEW YORK,10018,6532,08,,,,USA,UNITED STATES,3600000,NEW YORK,061,NEW YORK,NEW YORK,100186532,08,,84.215,FUND FOR THE IMPROVEMENT OF EDUCATION,04,,FUND FOR THE IMPROVEMENT OF EDUCATION/UNSOLICITED GRANTS,NON,,22,,,,B,,2,,2010-05-06 00:00:00
U215U090002,0006,,SAI NOT AVAILABLE,0.00,0.00,0.0,0.00,,0.00,,2009-09-29,2009-09-29,2010-03-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,621404383,"TEACH FOR AMERICA, INC.","TEACH FOR AMERICA, INC.",621404383,USA,UNITED STATES,315 W 36TH ST FL 7,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10018,6532,08,,,,USA,UNITED STATES,3651000,NEW YORK,061,NEW YORK,NEW YORK,100186532,08,,84.215,FUND FOR THE IMPROVEMENT OF EDUCATION,04,,FUND FOR THE IMPROVEMENT OF EDUCATION/UNSOLICITED GRANTS,NON,,22,,,,B,,2,,2011-08-08 00:00:00
U215U090002,0005,,SAI NOT AVAILABLE,0.00,0.00,0.0,0.00,,0.00,,2009-09-29,2009-09-29,2010-03-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,621404383,"TEACH FOR AMERICA, INC.","TEACH FOR AMERICA, INC.",621404383,USA,UNITED STATES,315 W 36TH ST FL 7,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10018,6532,14,,,,USA,UNITED STATES,3651000,NEW YORK,061,NEW YORK,NEW YORK,100186532,14,,84.215,FUND FOR THE IMPROVEMENT OF EDUCATION,04,,FUND FOR THE IMPROVEMENT OF EDUCATION/UNSOLICITED GRANTS,NON,,22,,,,B,,2,,2011-07-20 00:00:00
P116V090033,0007,,SAI NOT AVAILABLE,0.00,0.00,0.0,0.00,,0.00,,2009-09-29,2009-09-01,2011-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,064932676,RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF,"CITY UNIVERSITY OF NEW YORK, THE",073268849,USA,UNITED STATES,230 W 41ST STREET FL 7,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10036,7207,14,,,,USA,UNITED STATES,3651000,NEW YORK,061,NEW YORK,NEW YORK,100367207,14,,84.116,FUND FOR THE IMPROVEMENT OF POSTSECONDARY EDUCATION,04,,GRADUATE PROGRAMS AT INSTITUTIONS OF HIGHER EDUCATION SERVING HISPANIC AMERICANS,NON,,06,,,,A,,2,,2011-11-08 00:00:00
P116V090044,0006,,SAI NOT AVAILABLE,0.00,0.00,0.0,0.00,,0.00,,2009-09-29,2009-10-01,2011-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,064932676,RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF,"CITY UNIVERSITY OF NEW YORK, THE",073268849,USA,UNITED STATES,230 W 41ST STREET FL 7,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10036,7207,14,,,,USA,UNITED STATES,3651000,NEW YORK,061,NEW YORK,NEW YORK,100367207,14,,84.116,FUND FOR THE IMPROVEMENT OF POSTSECONDARY EDUCATION,04,,GRADUATE PROGRAMS AT INSTITUTIONS OF HIGHER EDUCATION SERVING HISPANIC AMERICANS,NON,,06,,,,A,,2,,2011-03-21 00:00:00
H325D090048,0012,,SAI NOT AVAILABLE,0.00,0.00,0.0,0.00,,0.00,,2009-09-28,2011-09-01,2012-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,152652822,RESEARCH FOUNDATION OF STATE UNIVERSITY OF NE,THE RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK,020657151,USA,UNITED STATES,1400 WASHINGTON AVE,,01000,ALBANY,001,ALBANY,NY,NEW YORK,12222,0100,21,,,,USA,UNITED STATES,3601000,ALBANY,001,ALBANY,NEW YORK,122220100,21,,84.325,SPECIAL EDUCATION - PERSONNEL DEVELOPMENT TO IMPROVE SERVICES AND RESULTS FOR CHILDREN WITH DISABILITIES,04,,PREPARATION OF LEADERSHIP PERSONNEL,NON,,06,,,,C,,2,,2011-01-20 00:00:00
H325D090048,0004,,SAI NOT AVAILABLE,0.00,0.00,0.0,0.00,,0.00,,2009-09-28,2011-09-01,2012-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,152652822,RESEARCH FOUNDATION OF STATE UNIVERSITY OF NE,THE RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK,020657151,USA,UNITED STATES,1400 WASHINGTON AVE,,01000,ALBANY,001,ALBANY,NY,NEW YORK,12222,0100,21,,,,USA,UNITED STATES,3601000,ALBANY,001,ALBANY,NEW YORK,122220100,21,,84.325,SPECIAL EDUCATION - PERSONNEL DEVELOPMENT TO IMPROVE SERVICES AND RESULTS FOR CHILDREN WITH DISABILITIES,04,,PREPARATION OF LEADERSHIP PERSONNEL,NON,,06,,,,C,,2,,2010-05-20 00:00:00
P116V090001,0006,,SAI NOT AVAILABLE,-547.00,198760.00,-547.0,0.00,,0.00,,2009-09-29,2009-10-01,2012-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,603503991,RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF,"CITY UNIVERSITY OF NEW YORK, THE",073268849,USA,UNITED STATES,CONVENT AVE & 138TH ST,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10031,9107,15,,,,USA,UNITED STATES,3651000,NEW YORK,061,NEW YORK,NEW YORK,100319107,15,,84.116,FUND FOR THE IMPROVEMENT OF POSTSECONDARY EDUCATION,04,,GRADUATE PROGRAMS AT INSTITUTIONS OF HIGHER EDUCATION SERVING HISPANIC AMERICANS,NON,,06,,,,D,,2,,2013-01-22 00:00:00
P116V090044,0007,,SAI NOT AVAILABLE,0.00,0.00,0.0,0.00,,0.00,,2009-09-29,2009-10-01,2011-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,064932676,RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF,"CITY UNIVERSITY OF NEW YORK, THE",073268849,USA,UNITED STATES,230 W 41ST STREET FL 7,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10036,7207,14,,,,USA,UNITED STATES,3651000,NEW YORK,061,NEW YORK,NEW YORK,100367207,14,,84.116,FUND FOR THE IMPROVEMENT OF POSTSECONDARY EDUCATION,04,,GRADUATE PROGRAMS AT INSTITUTIONS OF HIGHER EDUCATION SERVING HISPANIC AMERICANS,NON,,06,,,,A,,2,,2011-11-08 00:00:00
P345A095002,0003,,SAI NOT AVAILABLE,0.00,3744783.00,3744783.0,0.00,,0.00,,2009-09-28,2009-10-01,2012-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,074340993,BROOKLYN HISTORICAL SOCIETY  THE,,,USA,UNITED STATES,128 PIERREPONT ST,,10011,BROOKLYN,009,CATTARAUGUS,NY,NEW YORK,11201,2711,12,,,,USA,UNITED STATES,3610011,BROOKLYN,047,KINGS,NEW YORK,112012711,12,,84.345,UNDERGROUND RAILROAD EDUCATIONAL AND CULTURAL PROGRAM,04,,UNDERGROUND RAILROAD EDUCATIONAL AND CULTURAL PROGRAMS,NON,,12,,,,B,,2,,2010-10-26 00:00:00
U215U090002,0002,,SAI NOT AVAILABLE,0.00,0.00,0.0,0.00,,0.00,,2009-09-29,2009-09-29,2010-03-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,621404383,TEACH FOR AMERICA  INC.,"TEACH FOR AMERICA, INC.",621404383,USA,UNITED STATES,315 W 36TH ST FL 7,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10018,6532,08,,,,USA,UNITED STATES,3651000,NEW YORK,061,NEW YORK,NEW YORK,100186532,08,,84.215,FUND FOR THE IMPROVEMENT OF EDUCATION,04,,FUND FOR THE IMPROVEMENT OF EDUCATION/UNSOLICITED GRANTS,NON,,22,,,,B,,2,,2010-05-20 00:00:00
P345A095002,0001,,SAI NOT AVAILABLE,936249.00,3744783.00,936249.0,0.00,,0.00,,2009-09-28,2009-10-01,2012-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,074340993,BROOKLYN HISTORICAL SOCIETY  THE,,,USA,UNITED STATES,128 PIERREPONT ST,,00000,BROOKLYN,000,,NY,NEW YORK,11201,2711,10,,,,USA,UNITED STATES,3600000,BROOKLYN,047,KINGS,NEW YORK,112012711,10,,84.345,UNDERGROUND RAILROAD EDUCATIONAL AND CULTURAL PROGRAM,04,,UNDERGROUND RAILROAD EDUCATIONAL AND CULTURAL PROGRAMS,NON,,12,,,,B,,2,,2010-05-06 00:00:00
