award_id_fain,modification_number,award_id_uri,sai_number,federal_action_obligation,non_federal_funding_amount,total_funding_amount,face_value_of_loan,original_subsidy_cost,total_subsidy_cost,total_loan_value,action_date,period_of_performance_start_date,period_of_performance_current_end_date,awarding_agency_code,awarding_agency_name,awarding_sub_agency_code,awarding_sub_agency_name,awarding_office_code,awarding_office_name,funding_agency_code,funding_agency_name,funding_sub_agency_code,funding_sub_agency_name,funding_office_code,funding_office_name,recipient_duns,recipient_name,recipient_parent_name,recipient_parent_duns,recipient_country_code,recipient_country_name,recipient_address_line_1,recipient_address_line_2,recipient_city_code,recipient_city_name,recipient_county_code,recipient_county_name,recipient_state_code,recipient_state_name,recipient_zip_code,recipient_zip_last_4_code,recipient_congressional_district,recipient_foreign_city_name,recipient_foreign_province_name,recipient_foreign_postal_code,primary_place_of_performance_country_code,primary_place_of_performance_country_name,primary_place_of_performance_code,primary_place_of_performance_city_name,primary_place_of_performance_county_code,primary_place_of_performance_county_name,primary_place_of_performance_state_name,primary_place_of_performance_zip_4,primary_place_of_performance_congressional_district,primary_place_of_performance_foreign_location,cfda_number,cfda_title,assistance_type_code,assistance_type_description,award_description,business_funds_indicator_code,business_funds_indicator_description,business_types_code,business_types_description,correction_delete_indicator_code,correction_delete_indicator_description,action_type_code,action_type_description,record_type_code,record_type_description,last_modified_date
S215F130043,0002,,SAI NOT AVAILABLE,156161.00,20000.00,156161.0,0.00,,,,2014-09-16,2014-10-01,2015-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,096309968,HOLLAND CENTRAL SCHOOL,HOLLAND CENTRAL SCHOOL,096309968,USA,UNITED STATES,103 CANADA STREET,,35111,HOLLAND,029,ERIE,NY,NEW YORK,14080,,27,,,,USA,UNITED STATES,3635111,HOLLAND,029,ERIE,NEW YORK,14080,27,,84.215,FUND FOR THE IMPROVEMENT OF EDUCATION,04,,CAROL M. WHITE PHYSICAL EDUCATION PROGRAM,NON,,05,,,,B,,2,,2014-10-03 00:00:00
S215F140149,0001,,SAI NOT AVAILABLE,445037.00,67595.00,445037.0,0.00,,,,2014-04-11,2014-05-01,2015-04-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,100055979,LE ROY CENTRAL SCHOOLS,,,USA,UNITED STATES,9300 SOUTH ST RD,,42026,LE ROY,037,GENESEE,NY,NEW YORK,14482,8932,26,,,,USA,UNITED STATES,3642026,LE ROY,037,GENESEE,NEW YORK,144828932,26,,84.215,FUND FOR THE IMPROVEMENT OF EDUCATION,04,,CAROL M. WHITE PHYSICAL EDUCATION PROGRAM,NON,,05,,,,A,,2,,2014-09-19 00:00:00
P044A110913,0005,,SAI NOT AVAILABLE,230000.00,0.00,230000.0,0.00,,,,2014-05-28,2014-09-01,2015-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,064932676,RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF,"CITY UNIVERSITY OF NEW YORK, THE",073268849,USA,UNITED STATES,230 W 41ST STREET FL 7,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10036,7207,14,,,,USA,UNITED STATES,3651000,NEW YORK,061,NEW YORK,NEW YORK,100367207,14,,84.044,TRIO_TALENT SEARCH,04,,TALENT SEARCH PROGRAM,NON,,06,,,,B,,2,,2014-07-07 00:00:00
P016A140033,0001,,SAI NOT AVAILABLE,84142.00,84142.00,84142.0,0.00,,0.00,,2014-09-30,2014-10-01,2015-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,082282989,BARD COLLEGE,BARD COLLEGE,082282989,USA,UNITED STATES,30 CAMPUS RD,,02242,ANNANDALE ON HUDSON,027,DUTCHESS,NY,NEW YORK,12504,,20,,,,USA,UNITED STATES,3602242,ANNANDALE ON HUDSON,027,DUTCHESS,NEW YORK,12504,20,,84.016,UNDERGRADUATE INTERNATIONAL STUDIES AND FOREIGN LANGUAGE PROGRAMS,04,,UNDERGRADUATE INTERNATIONAL STUDIES AND FOREIGN LANGUAGE,NON,,20,,,,A,,2,,2014-10-03 00:00:00
U336S090121,0022,,SAI NOT AVAILABLE,285944.00,0.00,285944.0,0.00,,,,2014-09-26,2013-10-01,2017-12-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,064932676,RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF,"CITY UNIVERSITY OF NEW YORK, THE",073268849,USA,UNITED STATES,230 W 41ST STREET FL 7,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10036,7207,14,,,,USA,UNITED STATES,3651000,NEW YORK,061,NEW YORK,NEW YORK,100367207,14,,84.336,TEACHER QUALITY PARTNERSHIP GRANTS,04,,FY 2009 TEACHER QUALITY PARTNERSHIPS GRANTS,NON,,06,,,,C,,2,,2014-10-03 00:00:00
U215X090186,0008,,SAI NOT AVAILABLE,-6355.00,0.00,-6355.0,0.00,,0.00,,2014-09-30,2009-07-15,2013-07-14,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,103669289,NEW YORK CITY BOARD OF EDUCATION,,078163383,USA,UNITED STATES,65 COURT ST STE 1,,10011,BROOKLYN,009,CATTARAUGUS,NY,NEW YORK,11201,4917,11,,,,USA,UNITED STATES,3610011,BROOKLYN,047,KINGS,NEW YORK,112014917,11,,84.215,FUND FOR THE IMPROVEMENT OF EDUCATION,04,,TEACHING AMERICAN HISTORY GRANTS,NON,,02,,,,D,,2,,2014-10-03 00:00:00
U215X090434,0007,,SAI NOT AVAILABLE,-67854.00,0.00,-67854.0,0.00,,0.00,,2014-09-30,2009-07-15,2013-07-14,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,114058175,ROCHESTER CITY SCHOOL DISTRICT,ROCHESTER CITY SCHOOL DISTRICT,114058175,USA,UNITED STATES,131 W BROAD ST,,63000,ROCHESTER,055,MONROE,NY,NEW YORK,14614,1103,28,,,,USA,UNITED STATES,3663000,ROCHESTER,055,MONROE,NEW YORK,146141103,28,,84.215,FUND FOR THE IMPROVEMENT OF EDUCATION,04,,TEACHING AMERICAN HISTORY GRANTS,NON,,02,,,,D,,2,,2014-10-03 00:00:00
P015B140115,0001,,SAI NOT AVAILABLE,324000.00,0.00,324000.0,0.00,,0.00,,2014-09-30,2014-08-15,2015-08-14,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,049179401,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY O,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,049179401,USA,UNITED STATES,2960 BROADWAY FRNT 1,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10027,6944,15,,,,USA,UNITED STATES,3651000,NEW YORK,061,NEW YORK,NEW YORK,100276944,15,,84.015,NATIONAL RESOURCE CENTERS PROGRAM FOR FOREIGN LANGUAGE AND AREA STUDIES OR FOREIGN LANGUAGE AND INTERNATIONAL STUDIES PROGRAM AND FOREIGN LANGUAGE AND AREA STUDIES FELLOWSHIP PROGRAM,04,,FOREIGN LANGUAGE AND AREA STUDIES FELLOWSHIPS,NON,,20,,,,A,,2,,2014-10-03 00:00:00
V048A080032,0017,,SAI NOT AVAILABLE,-2.00,0.00,-2.0,0.00,,0.00,,2014-09-30,2008-07-01,2009-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,806782173,"EDUCATION DEPARTMENT, NEW YORK STATE","NEW YORK, STATE OF",041002973,USA,UNITED STATES,89 WASHINGTON AVE,,01000,ALBANY,001,ALBANY,NY,NEW YORK,12234,1000,21,,,,USA,UNITED STATES,3601000,ALBANY,001,ALBANY,NEW YORK,122341000,21,,84.048,CAREER AND TECHNICAL EDUCATION -- BASIC GRANTS TO STATES,03,,VOCATIONAL EDUCATION - BASIC GRANTS TO STATES,NON,,00,,,,D,,2,,2014-10-03 00:00:00
P116F140327,0001,,SAI NOT AVAILABLE,2885126.00,0.00,2885126.0,0.00,,0.00,,2014-09-30,2014-10-01,2018-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,090185294,THE RESEARCH FOUNDATION OF STATE UNIVERSITY O,THE RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK,020657151,USA,UNITED STATES,7060 STATE ROUTE 104,,55745,OSWEGO,075,OSWEGO,NY,NEW YORK,13126,3501,23,,,,USA,UNITED STATES,3655745,OSWEGO,075,OSWEGO,NEW YORK,131263501,23,,84.116,FUND FOR THE IMPROVEMENT OF POSTSECONDARY EDUCATION,04,,FIRST IN THE WORLD,NON,,06,,,,A,,2,,2014-10-30 00:00:00
S287C130032,0003,,SAI NOT AVAILABLE,-101574.00,0.00,-101574.0,0.00,,0.00,,2014-09-30,2013-07-01,2014-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,806782173,"EDUCATION DEPARTMENT, NEW YORK STATE","NEW YORK, STATE OF",041002973,USA,UNITED STATES,89 WASHINGTON AVE,,01000,ALBANY,001,ALBANY,NY,NEW YORK,12234,1000,21,,,,USA,UNITED STATES,3601000,ALBANY,001,ALBANY,NEW YORK,122341000,21,,84.287,TWENTY-FIRST CENTURY COMMUNITY LEARNING CENTERS,03,,AFTER SCHOOL LEARNING CENTER FORMULA AWARD,NON,,00,,,,C,,2,,2014-10-03 00:00:00
P015A140108,0001,,SAI NOT AVAILABLE,247000.00,0.00,247000.0,0.00,,0.00,,2014-09-30,2014-08-15,2015-08-14,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,049179401,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY O,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,049179401,USA,UNITED STATES,2960 BROADWAY FRNT 1,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10027,6944,15,,,,USA,UNITED STATES,3651000,NEW YORK,061,NEW YORK,NEW YORK,100276944,15,,84.015,NATIONAL RESOURCE CENTERS PROGRAM FOR FOREIGN LANGUAGE AND AREA STUDIES OR FOREIGN LANGUAGE AND INTERNATIONAL STUDIES PROGRAM AND FOREIGN LANGUAGE AND AREA STUDIES FELLOWSHIP PROGRAM,04,,NATIONAL RESOURCE CENTERS,NON,,20,,,,A,,2,,2014-10-03 00:00:00
P066A110023,0004,,SAI NOT AVAILABLE,230000.00,0.00,230000.0,0.00,,,,2014-05-19,2014-09-01,2015-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,131639908,MOHAWK VALLEY COMMUNITY COLLEGE DORMITORY COR,,,USA,UNITED STATES,1101 SHERMAN DR,,76540,UTICA,065,ONEIDA,NY,NEW YORK,13501,5308,24,,,,USA,UNITED STATES,3676540,UTICA,065,ONEIDA,NEW YORK,135015308,24,,84.066,TRIO_EDUCATIONAL OPPORTUNITY CENTERS,04,,EDUCATIONAL OPPORTUNITY CENTERS PROGRAM,NON,,06,,,,B,,2,,2014-07-07 00:00:00
S215F130023,0002,,SAI NOT AVAILABLE,449147.00,50000.00,449147.0,0.00,,,,2014-09-16,2014-10-01,2015-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,071601991,MEXICO CENTRAL SCHOOL DISTRICT INC,MEXICO CENTRAL SCHOOL DISTRICT INC,071601991,USA,UNITED STATES,40 ACADEMY ST,,00000,MEXICO,001,ALBANY,NY,NEW YORK,13114,3010,23,,,,USA,UNITED STATES,3600000,MEXICO,075,OSWEGO,NEW YORK,131143010,23,,84.215,FUND FOR THE IMPROVEMENT OF EDUCATION,04,,CAROL M. WHITE PHYSICAL EDUCATION PROGRAM,NON,,05,,,,B,,2,,2014-10-03 00:00:00
S215F130321,0002,,SAI NOT AVAILABLE,562000.00,57000.00,562000.0,0.00,,,,2014-09-16,2014-10-01,2015-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,096192109,CITY SCHOOL DISTRICT OF NEW ROCHELLE (INC),CITY SCHOOL DISTRICT OF NEW ROCHELLE (INC),096192109,USA,UNITED STATES,515 NORTH AVE,,50617,NEW ROCHELLE,119,WESTCHESTER,NY,NEW YORK,10801,3405,18,,,,USA,UNITED STATES,3650617,NEW ROCHELLE,119,WESTCHESTER,NEW YORK,108013405,18,,84.215,FUND FOR THE IMPROVEMENT OF EDUCATION,04,,CAROL M. WHITE PHYSICAL EDUCATION PROGRAM,NON,,05,,,,B,,2,,2014-10-03 00:00:00
P015B140114,0001,,SAI NOT AVAILABLE,526500.00,0.00,526500.0,0.00,,0.00,,2014-09-30,2014-08-15,2015-08-14,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,872612445,"CORNELL UNIVERSITY, INC",CORNELL UNIVERSITY,002254837,USA,UNITED STATES,373 PINE TREE RD,,38077,ITHACA,109,TOMPKINS,NY,NEW YORK,14850,2820,22,,,,USA,UNITED STATES,3638077,ITHACA,109,TOMPKINS,NEW YORK,148502820,22,,84.015,NATIONAL RESOURCE CENTERS PROGRAM FOR FOREIGN LANGUAGE AND AREA STUDIES OR FOREIGN LANGUAGE AND INTERNATIONAL STUDIES PROGRAM AND FOREIGN LANGUAGE AND AREA STUDIES FELLOWSHIP PROGRAM,04,,FOREIGN LANGUAGE AND AREA STUDIES FELLOWSHIPS,NON,,20,,,,A,,2,,2014-10-03 00:00:00
P382A080013,0015,,SAI NOT AVAILABLE,-14311.00,0.00,-14311.0,0.00,,0.00,,2014-09-30,2009-10-01,2011-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,065933103,LONG ISLAND UNIVERSITY,LONG ISLAND UNIVERSITY,065933103,USA,UNITED STATES,700 NORTHERN BLVD,,30598,GREENVALE,059,NASSAU,NY,NEW YORK,11548,1319,03,,,,USA,UNITED STATES,3630598,GREENVALE,059,NASSAU,NEW YORK,115481319,03,,84.382,STRENGTHENING MINORITY-SERVING INSTITUTIONS,04,,PREDOMINANTLY BLACK INSITUTIONS AND SCHOOLS,NON,,06,,,,D,,2,,2014-10-03 00:00:00
U282M140028,0001,,SAI NOT AVAILABLE,2234500.00,0.00,2234500.0,0.00,,,,2014-09-30,2014-10-01,2015-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,961730988,"SUCCESS ACADEMY CHARTER SCHOOLS, INC.","SUCCESS CHARTER NETWORK, INC.",830186487,USA,UNITED STATES,"141 41 EAST 111TH STREET, 3RD FLOOR",,00000,NEW YORK,061,NEW YORK,NY,NEW YORK,10029,,15,,,,USA,UNITED STATES,3600000,NEW YORK,061,NEW YORK,NEW YORK,10029,15,,84.282,CHARTER SCHOOLS,04,,CHARTER SCHOOLS MANAGEMENT ORGANIZATIONS,NON,,05,,,,A,,2,,2014-10-03 00:00:00
P016A140031,0001,,SAI NOT AVAILABLE,78321.00,80376.00,78321.0,0.00,,0.00,,2014-09-30,2014-10-01,2015-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,073670143,NAZARETH COLLEGE OF ROCHESTER,NAZARETH COLLEGE OF ROCHESTER,073670143,USA,UNITED STATES,4245 E AVE,,63000,ROCHESTER,055,MONROE,NY,NEW YORK,14618,3790,29,,,,USA,UNITED STATES,3663000,ROCHESTER,055,MONROE,NEW YORK,146183790,29,,84.016,UNDERGRADUATE INTERNATIONAL STUDIES AND FOREIGN LANGUAGE PROGRAMS,04,,UNDERGRADUATE INTERNATIONAL STUDIES AND FOREIGN LANGUAGE,NON,,20,,,,A,,2,,2014-10-03 00:00:00
P066A110241,0004,,SAI NOT AVAILABLE,361593.00,0.00,361593.0,0.00,,,,2014-05-19,2014-09-01,2015-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,057985970,GENESEE COMMUNITY COLLEGE,"NEW YORK, STATE OF",041002973,USA,UNITED STATES,1 COLLEGE RD,,04715,BATAVIA,037,GENESEE,NY,NEW YORK,14020,9704,26,,,,USA,UNITED STATES,3604715,BATAVIA,037,GENESEE,NEW YORK,140209704,26,,84.066,TRIO_EDUCATIONAL OPPORTUNITY CENTERS,04,,EDUCATIONAL OPPORTUNITY CENTERS PROGRAM,NON,,06,,,,B,,2,,2014-07-07 00:00:00
P022A140010,0002,,SAI NOT AVAILABLE,12031.00,0.00,12031.0,0.00,,0.00,,2014-09-30,2014-10-01,2016-03-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,872612445,"CORNELL UNIVERSITY, INC",CORNELL UNIVERSITY,002254837,USA,UNITED STATES,373 PINE TREE RD,,38077,ITHACA,109,TOMPKINS,NY,NEW YORK,14850,2820,22,,,,USA,UNITED STATES,3638077,ITHACA,109,TOMPKINS,NEW YORK,148502820,22,,84.022,OVERSEAS PROGRAMS - DOCTORAL DISSERTATION RESEARCH ABROAD,04,,FULBRIGHT-HAYS DOCTORAL DISSERTATION RESEARCH ABROAD,NON,,20,,,,C,,2,,2014-10-03 00:00:00
P015A140112,0001,,SAI NOT AVAILABLE,255000.00,0.00,255000.0,0.00,,0.00,,2014-09-30,2014-08-15,2015-08-14,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,041968306,NEW YORK UNIVERSITY,NEW YORK UNIVERSITY,041968306,USA,UNITED STATES,70 WASHINGTON SQUARE S,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10012,1019,08,,,,USA,UNITED STATES,3651000,NEW YORK,061,NEW YORK,NEW YORK,100121019,08,,84.015,NATIONAL RESOURCE CENTERS PROGRAM FOR FOREIGN LANGUAGE AND AREA STUDIES OR FOREIGN LANGUAGE AND INTERNATIONAL STUDIES PROGRAM AND FOREIGN LANGUAGE AND AREA STUDIES FELLOWSHIP PROGRAM,04,,NATIONAL RESOURCE CENTERS,NON,,06,,,,A,,2,,2014-10-03 00:00:00
