award_id_fain,modification_number,award_id_uri,sai_number,federal_action_obligation,non_federal_funding_amount,total_funding_amount,face_value_of_loan,original_subsidy_cost,total_subsidy_cost,total_loan_value,action_date,period_of_performance_start_date,period_of_performance_current_end_date,awarding_agency_code,awarding_agency_name,awarding_sub_agency_code,awarding_sub_agency_name,awarding_office_code,awarding_office_name,funding_agency_code,funding_agency_name,funding_sub_agency_code,funding_sub_agency_name,funding_office_code,funding_office_name,recipient_duns,recipient_name,recipient_parent_name,recipient_parent_duns,recipient_country_code,recipient_country_name,recipient_address_line_1,recipient_address_line_2,recipient_city_code,recipient_city_name,recipient_county_code,recipient_county_name,recipient_state_code,recipient_state_name,recipient_zip_code,recipient_zip_last_4_code,recipient_congressional_district,recipient_foreign_city_name,recipient_foreign_province_name,recipient_foreign_postal_code,primary_place_of_performance_country_code,primary_place_of_performance_country_name,primary_place_of_performance_code,primary_place_of_performance_city_name,primary_place_of_performance_county_code,primary_place_of_performance_county_name,primary_place_of_performance_state_name,primary_place_of_performance_zip_4,primary_place_of_performance_congressional_district,primary_place_of_performance_foreign_location,cfda_number,cfda_title,assistance_type_code,assistance_type_description,award_description,business_funds_indicator_code,business_funds_indicator_description,business_types_code,business_types_description,correction_delete_indicator_code,correction_delete_indicator_description,action_type_code,action_type_description,record_type_code,record_type_description,last_modified_date
H133G120081,0001,,SAI NOT AVAILABLE,596998.00,2041.00,596998.0,0.00,,0.00,,2012-09-13,2012-10-01,2013-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,038633251,RESEARCH FOUNDATION OF STATE UNIVERSITY OF NE,THE RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK,020657151,USA,UNITED STATES,402 CROFTS HALL,,11000,BUFFALO,029,ERIE,NY,NEW YORK,14260,0001,26,,,,USA,UNITED STATES,3611000,BUFFALO,029,ERIE,NEW YORK,142600001,26,,84.133,NATIONAL INSTITUTE ON DISABILITY AND REHABILITATION RESEARCH,04,,FIELD INITIATED,NON,,06,,,,A,,2,,2012-09-21 00:00:00
P335A090021,0017,,SAI NOT AVAILABLE,66708.00,0.00,66708.0,0.00,,0.00,,2012-09-13,2012-10-01,2013-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,152607024,THE RESEARCH FOUNDATION OF STATE UNIVERSITY O,THE RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK,020657151,USA,UNITED STATES,350 NEW CAMPUS DR,,08466,BROCKPORT,055,MONROE,NY,NEW YORK,14420,2997,26,,,,USA,UNITED STATES,3608466,BROCKPORT,055,MONROE,NEW YORK,144202997,26,,84.335,CHILD CARE ACCESS MEANS PARENTS IN SCHOOL,04,,CHILD CARE,NON,,06,,,,B,,2,,2012-09-21 00:00:00
P335A090182,0017,,SAI NOT AVAILABLE,77843.00,0.00,77843.0,0.00,,0.00,,2012-09-13,2012-09-04,2013-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,053723334,ONONDAGA COMMUNITY COLLEGE,"NEW YORK, STATE OF",041002973,USA,UNITED STATES,4585 W SENECA TURNPIKE,,73000,SYRACUSE,067,ONONDAGA,NY,NEW YORK,13215,2001,25,,,,USA,UNITED STATES,3673000,SYRACUSE,067,ONONDAGA,NEW YORK,132152001,25,,84.335,CHILD CARE ACCESS MEANS PARENTS IN SCHOOL,04,,CHILD CARE,NON,,05,,,,B,,2,,2012-09-21 00:00:00
P335A090203,0016,,SAI NOT AVAILABLE,186383.00,0.00,186383.0,0.00,,0.00,,2012-09-13,2012-10-01,2013-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,134744226,CITY UNIVERSITY OF NEW YORK,,,USA,UNITED STATES,2900 BEDFORD AVE,,10011,BROOKLYN,009,CATTARAUGUS,NY,NEW YORK,11210,2850,11,,,,USA,UNITED STATES,3610011,BROOKLYN,047,KINGS,NEW YORK,112102850,11,,84.335,CHILD CARE ACCESS MEANS PARENTS IN SCHOOL,04,,CHILD CARE,NON,,06,,,,B,,2,,2012-09-21 00:00:00
P335A090311,0022,,SAI NOT AVAILABLE,323169.00,0.00,323169.0,0.00,,0.00,,2012-09-13,2012-10-01,2013-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,064932676,RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF,"CITY UNIVERSITY OF NEW YORK, THE",073268849,USA,UNITED STATES,230 W 41ST STREET FL 7,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10036,7207,14,,,,USA,UNITED STATES,3651000,NEW YORK,061,NEW YORK,NEW YORK,100367207,14,,84.335,CHILD CARE ACCESS MEANS PARENTS IN SCHOOL,04,,CHILD CARE,NON,,06,,,,B,,2,,2012-09-21 00:00:00
U336S090058,0017,,SAI NOT AVAILABLE,1836489.00,0.00,1836489.0,0.00,,0.00,,2012-09-13,2012-10-01,2013-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,082282989,BARD COLLEGE,BARD COLLEGE,082282989,USA,UNITED STATES,30 CAMPUS RD,,02242,ANNANDALE ON HUDSON,027,DUTCHESS,NY,NEW YORK,12504,5000,20,,,,USA,UNITED STATES,3602242,ANNANDALE ON HUDSON,027,DUTCHESS,NEW YORK,125045000,20,,84.336,TEACHER QUALITY PARTNERSHIP GRANTS,04,,FY 2009 TEACHER QUALITY PARTNERSHIPS GRANTS,NON,,20,,,,A,,2,,2012-09-21 00:00:00
P335A090086,0017,,SAI NOT AVAILABLE,179207.00,0.00,179207.0,0.00,,0.00,,2012-09-13,2012-10-01,2013-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,067921585,MONROE COMMUNITY COLLEGE,"NEW YORK, STATE OF",041002973,USA,UNITED STATES,1000 E HENRIETTA RD,,63000,ROCHESTER,055,MONROE,NY,NEW YORK,14623,5780,29,,,,USA,UNITED STATES,3663000,ROCHESTER,055,MONROE,NEW YORK,146235780,29,,84.335,CHILD CARE ACCESS MEANS PARENTS IN SCHOOL,04,,CHILD CARE,NON,,06,,,,B,,2,,2012-09-21 00:00:00
P335A090198,0016,,SAI NOT AVAILABLE,65018.00,0.00,65018.0,0.00,,0.00,,2012-09-13,2012-10-01,2013-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,184220788,ERIE COMMUNITY COLLEGE,,,USA,UNITED STATES,121 ELLICOTT ST,,11000,BUFFALO,029,ERIE,NY,NEW YORK,14203,2601,27,,,,USA,UNITED STATES,3611000,BUFFALO,029,ERIE,NEW YORK,142032601,27,,84.335,CHILD CARE ACCESS MEANS PARENTS IN SCHOOL,04,,CHILD CARE,NON,,01,,,,B,,2,,2012-09-21 00:00:00
P335A100292,0007,,SAI NOT AVAILABLE,15423.00,0.00,15423.0,0.00,,0.00,,2012-09-13,2012-10-01,2013-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,079943577,MEDAILLE COLLEGE,MEDAILLE COLLEGE,079943577,USA,UNITED STATES,18 AGASSIZ CIR,,11000,BUFFALO,029,ERIE,NY,NEW YORK,14214,2695,27,,,,USA,UNITED STATES,3611000,BUFFALO,029,ERIE,NEW YORK,142142695,27,,84.335,CHILD CARE ACCESS MEANS PARENTS IN SCHOOL,04,,CHILD CARE,NON,,20,,,,B,,2,,2012-09-21 00:00:00
H133G120262,0001,,SAI NOT AVAILABLE,598479.00,4209.00,598479.0,0.00,,0.00,,2012-09-13,2012-10-01,2013-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,121911077,NEW YORK UNIVERSITY (INC),NEW YORK UNIVERSITY,041968306,USA,UNITED STATES,550 1ST AVE,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10016,6402,14,,,,USA,UNITED STATES,3651000,NEW YORK,061,NEW YORK,NEW YORK,100166402,14,,84.133,NATIONAL INSTITUTE ON DISABILITY AND REHABILITATION RESEARCH,04,,FIELD INITIATED,NON,,20,,,,A,,2,,2012-09-21 00:00:00
P335A100109,0008,,SAI NOT AVAILABLE,170297.00,0.00,170297.0,0.00,,0.00,,2012-09-13,2012-10-01,2013-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,620129077,RFCUNY - KINGSBOROUGH COMMUNITY COLLEGE,"CITY UNIVERSITY OF NEW YORK, THE",073268849,USA,UNITED STATES,2001 ORIENTAL BLVD,,10011,BROOKLYN,009,CATTARAUGUS,NY,NEW YORK,11235,2333,09,,,,USA,UNITED STATES,3610011,BROOKLYN,047,KINGS,NEW YORK,112352333,09,,84.335,CHILD CARE ACCESS MEANS PARENTS IN SCHOOL,04,,CHILD CARE,NON,,06,,,,B,,2,,2012-09-21 00:00:00
H325D120070,0001,,SAI NOT AVAILABLE,244174.00,0.00,244174.0,0.00,,0.00,,2012-09-12,2012-09-01,2013-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,002257350,SYRACUSE UNIVERSITY,SYRACUSE UNIVERSITY,002257350,USA,UNITED STATES,CONTROLLERS OFFICE SKYTOP OFFICE BL,,73000,SYRACUSE,067,ONONDAGA,NY,NEW YORK,13244,0001,25,,,,USA,UNITED STATES,3673000,SYRACUSE,067,ONONDAGA,NEW YORK,132440001,25,,84.325,SPECIAL EDUCATION - PERSONNEL DEVELOPMENT TO IMPROVE SERVICES AND RESULTS FOR CHILDREN WITH DISABILITIES,04,,PREPARATION OF LEADERSHIP PERSONNEL,NON,,06,,,,A,,2,,2012-09-21 00:00:00
P335A090160,0016,,SAI NOT AVAILABLE,100038.00,0.00,100038.0,0.00,,0.00,,2012-09-13,2012-10-01,2013-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,618059232,LONG ISLAND UNIVERSITY,LONG ISLAND UNIVERSITY,065933103,USA,UNITED STATES,1 UNIVERSITY PLAZA,,10011,BROOKLYN,009,CATTARAUGUS,NY,NEW YORK,11201,5301,10,,,,USA,UNITED STATES,3610011,BROOKLYN,047,KINGS,NEW YORK,112015301,10,,84.335,CHILD CARE ACCESS MEANS PARENTS IN SCHOOL,04,,CHILD CARE,NON,,20,,,,B,,2,,2012-09-21 00:00:00
U351D100099,0007,,SAI NOT AVAILABLE,279635.00,77944.00,279635.0,0.00,,0.00,,2012-09-12,2012-07-01,2013-06-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,039370150,"ARTSCONNECTION INC, THE",,,USA,UNITED STATES,520 8TH AVENUE STE 321,,00000,NEW YORK,000,,NY,NEW YORK,10018,8906,14,,,,USA,UNITED STATES,3600000,NEW YORK,061,NEW YORK,NEW YORK,100188906,14,,84.351,ARTS IN EDUCATION,04,,DEVELOPMENT AND DISSEMINATION GRANT PROGRAM,NON,,12,,,,B,,2,,2012-09-21 00:00:00
P335A100175,0010,,SAI NOT AVAILABLE,99020.00,0.00,99020.0,0.00,,0.00,,2012-09-13,2012-10-01,2013-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,064932676,RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF,"CITY UNIVERSITY OF NEW YORK, THE",073268849,USA,UNITED STATES,230 W 41ST STREET FL 7,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10036,7207,14,,,,USA,UNITED STATES,3651000,NEW YORK,061,NEW YORK,NEW YORK,100367207,14,,84.335,CHILD CARE ACCESS MEANS PARENTS IN SCHOOL,04,,CHILD CARE,NON,,06,,,,B,,2,,2012-09-21 00:00:00
P335A090103,0016,,SAI NOT AVAILABLE,210621.00,0.00,210621.0,0.00,,0.00,,2012-09-13,2012-10-01,2013-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,131315962,CITY UNIVERSITY OF NEW YORK,,,USA,UNITED STATES,300 JAY ST,,10011,BROOKLYN,009,CATTARAUGUS,NY,NEW YORK,11201,1909,10,,,,USA,UNITED STATES,3610011,BROOKLYN,047,KINGS,NEW YORK,112011909,10,,84.335,CHILD CARE ACCESS MEANS PARENTS IN SCHOOL,04,,CHILD CARE,NON,,02,,,,B,,2,,2012-09-21 00:00:00
S004D110003,0002,,SAI NOT AVAILABLE,613986.00,0.00,613986.0,0.00,,0.00,,2012-09-13,2012-10-01,2013-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,075256305,TOURO COLLEGE,TOURO COLLEGE,075256305,USA,UNITED STATES,27 WEST 23RD ST,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10010,4202,08,,,,USA,UNITED STATES,3651000,NEW YORK,061,NEW YORK,NEW YORK,100104202,08,,84.004,CIVIL RIGHTS TRAINING AND ADVISORY SERVICES,04,,DESEGREGATION ASSISTANCE CENTERS,NON,,20,,,,B,,2,,2012-09-21 00:00:00
U351D100153,0009,,SAI NOT AVAILABLE,298064.00,0.00,298064.0,0.00,,0.00,,2012-09-12,2012-07-01,2013-06-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,103669289,NEW YORK CITY BOARD OF EDUCATION,,078163383,USA,UNITED STATES,65 COURT ST STE 1,,10011,BROOKLYN,009,CATTARAUGUS,NY,NEW YORK,11201,4917,11,,,,USA,UNITED STATES,3610011,BROOKLYN,047,KINGS,NEW YORK,112014917,11,,84.351,ARTS IN EDUCATION,04,,DEVELOPMENT AND DISSEMINATION GRANT PROGRAM,NON,,02,,,,B,,2,,2012-09-21 00:00:00
U351D100124,0008,,SAI NOT AVAILABLE,299669.00,0.00,299669.0,0.00,,0.00,,2012-09-12,2012-07-01,2013-06-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,068020718,BOARD COOPERATIVE EDUCTL SVCS,,,USA,UNITED STATES,201 E SUNRISE HWY,,56660,PATCHOGUE,103,SUFFOLK,NY,NEW YORK,11772,1868,01,,,,USA,UNITED STATES,3656660,PATCHOGUE,103,SUFFOLK,NEW YORK,117721868,01,,84.351,ARTS IN EDUCATION,04,,DEVELOPMENT AND DISSEMINATION GRANT PROGRAM,NON,,02,,,,B,,2,,2012-09-21 00:00:00
U351D100039,0010,,SAI NOT AVAILABLE,275000.00,185083.00,275000.0,0.00,,0.00,,2012-09-12,2012-07-01,2013-06-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,052905481,CENTER FOR ARTS EDUCATION,,,USA,UNITED STATES,225 W 34TH STREET STE 701,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10122,0701,08,,,,USA,UNITED STATES,3651000,NEW YORK,061,NEW YORK,NEW YORK,101220701,08,,84.351,ARTS IN EDUCATION,04,,DEVELOPMENT AND DISSEMINATION GRANT PROGRAM,NON,,12,,,,B,,2,,2012-09-21 00:00:00
U165A100021,0009,,SAI NOT AVAILABLE,3774324.00,0.00,3774324.0,0.00,,0.00,,2012-09-06,2012-10-01,2013-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,103669289,NEW YORK CITY BOARD OF EDUCATION,,078163383,USA,UNITED STATES,65 COURT ST STE 1,,10011,BROOKLYN,009,CATTARAUGUS,NY,NEW YORK,11201,4917,11,,,,USA,UNITED STATES,3610011,BROOKLYN,047,KINGS,NEW YORK,112014917,11,,84.165,MAGNET SCHOOLS ASSISTANCE,04,,MAGNET SCHOOLS ASSISTANCE,NON,,02,,,,A,,2,,2012-09-21 00:00:00
U351D100170,0007,,SAI NOT AVAILABLE,267538.00,0.00,267538.0,0.00,,0.00,,2012-09-12,2012-07-01,2013-06-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,114058175,ROCHESTER CITY SCHOOL DISTRICT,ROCHESTER CITY SCHOOL DISTRICT,114058175,USA,UNITED STATES,131 W BROAD ST,,63000,ROCHESTER,055,MONROE,NY,NEW YORK,14614,1187,28,,,,USA,UNITED STATES,3663000,ROCHESTER,055,MONROE,NEW YORK,146141187,28,,84.351,ARTS IN EDUCATION,04,,DEVELOPMENT AND DISSEMINATION GRANT PROGRAM,NON,,02,,,,B,,2,,2012-09-21 00:00:00
U351D100054,0010,,SAI NOT AVAILABLE,286925.00,0.00,286925.0,0.00,,0.00,,2012-09-12,2012-07-01,2013-06-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,048871904,LEARNING THROUGH AN EXPANDED ARTS PROGRAM INC,,,USA,UNITED STATES,441 W END AVE STE 2G,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10024,5327,08,,,,USA,UNITED STATES,3651000,NEW YORK,061,NEW YORK,NEW YORK,100245327,08,,84.351,ARTS IN EDUCATION,04,,DEVELOPMENT AND DISSEMINATION GRANT PROGRAM,NON,,12,,,,B,,2,,2012-09-21 00:00:00
U351D100080,0008,,SAI NOT AVAILABLE,259475.00,109900.00,259475.0,0.00,,0.00,,2012-09-12,2012-07-01,2013-06-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,610226883,URBAN ARTS PARTNERSHIP,,,USA,UNITED STATES,21 HOWARD ST FL 5,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10013,3136,08,,,,USA,UNITED STATES,3651000,NEW YORK,061,NEW YORK,NEW YORK,100133136,08,,84.351,ARTS IN EDUCATION,04,,DEVELOPMENT AND DISSEMINATION GRANT PROGRAM,NON,,12,,,,B,,2,,2012-09-21 00:00:00
U351D100090,0010,,SAI NOT AVAILABLE,298006.00,188351.00,298006.0,0.00,,0.00,,2012-09-12,2012-07-01,2013-06-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,049155278,METROPOLITAN OPERA GUILD,METROPOLITAN OPERA GUILD,049155278,USA,UNITED STATES,70 LINCOLN CENTER PLZ FRNT 5 FRNT,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10023,6577,08,,,,USA,UNITED STATES,3651000,NEW YORK,061,NEW YORK,NEW YORK,100236577,08,,84.351,ARTS IN EDUCATION,04,,DEVELOPMENT AND DISSEMINATION GRANT PROGRAM,NON,,12,,,,B,,2,,2012-09-21 00:00:00
