award_id_fain,modification_number,award_id_uri,sai_number,federal_action_obligation,non_federal_funding_amount,total_funding_amount,face_value_of_loan,original_subsidy_cost,total_subsidy_cost,total_loan_value,action_date,period_of_performance_start_date,period_of_performance_current_end_date,awarding_agency_code,awarding_agency_name,awarding_sub_agency_code,awarding_sub_agency_name,awarding_office_code,awarding_office_name,funding_agency_code,funding_agency_name,funding_sub_agency_code,funding_sub_agency_name,funding_office_code,funding_office_name,recipient_duns,recipient_name,recipient_parent_name,recipient_parent_duns,recipient_country_code,recipient_country_name,recipient_address_line_1,recipient_address_line_2,recipient_city_code,recipient_city_name,recipient_county_code,recipient_county_name,recipient_state_code,recipient_state_name,recipient_zip_code,recipient_zip_last_4_code,recipient_congressional_district,recipient_foreign_city_name,recipient_foreign_province_name,recipient_foreign_postal_code,primary_place_of_performance_country_code,primary_place_of_performance_country_name,primary_place_of_performance_code,primary_place_of_performance_city_name,primary_place_of_performance_county_code,primary_place_of_performance_county_name,primary_place_of_performance_state_name,primary_place_of_performance_zip_4,primary_place_of_performance_congressional_district,primary_place_of_performance_foreign_location,cfda_number,cfda_title,assistance_type_code,assistance_type_description,award_description,business_funds_indicator_code,business_funds_indicator_description,business_types_code,business_types_description,correction_delete_indicator_code,correction_delete_indicator_description,action_type_code,action_type_description,record_type_code,record_type_description,last_modified_date
V048A100032,0015,,SAI NOT AVAILABLE,-38557.00,0.00,-38557.0,0.00,,0.00,,2016-09-30,2010-07-01,2011-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,806782173,"EDUCATION DEPARTMENT, NEW YORK STATE","NEW YORK, STATE OF",041002973,USA,UNITED STATES,89 WASHINGTON AVE,,01000,ALBANY,001,ALBANY,NY,NEW YORK,12234,1000,20,,,,USA,UNITED STATES,3601000,ALBANY,001,ALBANY,NEW YORK,122341000,20,,84.048,VOCATIONAL EDUCATION - BASIC GRANTS TO STATES,03,,VOCATIONAL EDUCATION - BASIC GRANTS TO STATES,NON,,00,,,,D,,2,,2016-10-05 00:00:00
S184G140428,0003,,SAI NOT AVAILABLE,217693.00,0.00,217693.0,0.00,,,,2016-09-01,2016-10-01,2017-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,800499589,CLEVELAND HILL UNION FREE SCHOOL DISTRICT #3,,074025230,USA,UNITED STATES,105 MAPLEVIEW RD,,15000,CHEEKTOWAGA,029,ERIE,NY,NEW YORK,14225,1524,26,,,,USA,UNITED STATES,3615000,BUFFALO,029,ERIE,NEW YORK,142251524,26,,84.184,SAFE AND DRUG-FREE SCHOOLS AND COMMUNITIES - NATIONAL PROGRAMS,04,,SCHOOL CLIMATE TRANSFORMATION GRANTS TO LEAS,NON,,05,,,,A,,2,,2016-09-21 00:00:00
P382A150034,0002,,SAI NOT AVAILABLE,600000.00,36373.00,600000.0,0.00,,,,2016-08-15,2016-10-01,2017-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,620128822,RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF,"CITY UNIVERSITY OF NEW YORK, THE",073268849,USA,UNITED STATES,94-20 GUY R BREWER BLVD,,38231,JAMAICA,081,QUEENS,NY,NEW YORK,11451,0001,05,,,,USA,UNITED STATES,3638231,JAMAICA,081,QUEENS,NEW YORK,114510001,05,,84.382,STRENGTHENING MINORITY-SERVING INSTITUTIONS,04,,PREDOMINANTLY BLACK INSTITUTIONS,NON,,06,,,,B,,2,,2016-08-26 00:00:00
S367A100031,0013,,SAI NOT AVAILABLE,-3.00,0.00,-3.0,0.00,,0.00,,2016-09-30,2010-07-01,2011-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,806782173,"EDUCATION DEPARTMENT, NEW YORK STATE","NEW YORK, STATE OF",041002973,USA,UNITED STATES,89 WASHINGTON AVE,,01000,ALBANY,001,ALBANY,NY,NEW YORK,12234,1000,20,,,,USA,UNITED STATES,3601000,ALBANY,001,ALBANY,NEW YORK,122341000,20,,84.367,"TITLE II, PART A, TEACHER AND PRINCIPAL TRAINING & RECRUITING FUND",03,,IMPROVING TEACHER QUALITY STATE GRANTS,NON,,00,,,,D,,2,,2016-10-05 00:00:00
Q331A100033,0005,,SAI NOT AVAILABLE,-52438.00,0.00,-52438.0,0.00,,0.00,,2016-09-30,2010-07-01,2011-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,806780573,"CORRECTIONAL SERVICES, NEW YORK DEPARTMENT OF",,,USA,UNITED STATES,1220 WASHINGTON AVE BLDG 2,,01000,ALBANY,001,ALBANY,NY,NEW YORK,12226,1799,21,,,,USA,UNITED STATES,3601000,ALBANY,001,ALBANY,NEW YORK,122261799,21,,84.331,GRANTS TO STATES FOR WORKPLACE AND COMMUNITY TRANSITION TRAINING FOR INCAR,03,,GRANTS TO STATES FOR WORKPLACE AND COMMUNITY TRANSITION TRAINING FOR INCARCERATED INDIVIDUALS,NON,,00,,,,D,,2,,2016-10-05 00:00:00
H328M150014,0002,,SAI NOT AVAILABLE,616042.00,424661.00,616042.0,0.00,,,,2016-07-13,2016-10-01,2017-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,080522386,"ADVOCATES FOR CHILDREN OF NEW YORK, INC",,,USA,UNITED STATES,151 W 30TH ST 5TH FL,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10001,4024,12,,,,USA,UNITED STATES,3651000,NEW YORK,061,NEW YORK,NEW YORK,100014024,12,,84.328,SPECIAL EDUCATION-TRAINING AND INFORMATION FOR PARENTS OF CHILDREN WITH DI,04,,PARENT TRAINING AND INFORMATION CENTER,NON,,12,,,,B,,2,,2016-08-08 00:00:00
S184G140190,0003,,SAI NOT AVAILABLE,204191.00,0.00,204191.0,0.00,,,,2016-09-01,2016-10-01,2017-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,100054436,AUBURN ENLARGED CITY SCHOOL DISTRICT,AUBURN ENLARGED CITY SCHOOL DISTRICT,100054436,USA,UNITED STATES,78 THORNTON AVE,,03078,AUBURN,011,CAYUGA,NY,NEW YORK,13021,4683,24,,,,USA,UNITED STATES,3603078,AUBURN,011,CAYUGA,NEW YORK,130214683,24,,84.184,SAFE AND DRUG-FREE SCHOOLS AND COMMUNITIES - NATIONAL PROGRAMS,04,,SCHOOL CLIMATE TRANSFORMATION GRANTS TO LEAS,NON,,02,,,,A,,2,,2016-09-21 00:00:00
P044A160094,0001,,SAI NOT AVAILABLE,240000.00,0.00,240000.0,0.00,,,,2016-09-30,2016-09-01,2017-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,620128764,RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF,"CITY UNIVERSITY OF NEW YORK, THE",073268849,USA,UNITED STATES,UNIVERSITY AVE W 181 ST,,08509,BRONX,005,BRONX,NY,NEW YORK,10453,,15,,,,USA,UNITED STATES,3608509,BRONX,005,BRONX,NEW YORK,10453,15,,84.044,TRIO - TALENT SEARCH,04,,TALENT SEARCH PROGRAM,NON,,06,,,,A,,2,,2016-10-05 00:00:00
V243A100032,0008,,SAI NOT AVAILABLE,-291230.00,0.00,-291230.0,0.00,,0.00,,2016-09-30,2010-07-01,2011-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,806782173,"EDUCATION DEPARTMENT, NEW YORK STATE","NEW YORK, STATE OF",041002973,USA,UNITED STATES,89 WASHINGTON AVE,,01000,ALBANY,001,ALBANY,NY,NEW YORK,12234,1000,20,,,,USA,UNITED STATES,3601000,ALBANY,001,ALBANY,NEW YORK,122341000,20,,84.243,TECH-PREP EDUCATION,03,,TECH-PREP EDUCATION,NON,,00,,,,D,,2,,2016-10-05 00:00:00
P022A160007,0002,,SAI NOT AVAILABLE,1452.00,0.00,1452.0,0.00,,0.00,,2016-09-29,2016-09-30,2018-03-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,872612445,"CORNELL UNIVERSITY, INC",CORNELL UNIVERSITY,002254837,USA,UNITED STATES,373 PINE TREE RD,,38077,ITHACA,109,TOMPKINS,NY,NEW YORK,14850,2820,23,,,,USA,UNITED STATES,3638077,ITHACA,109,TOMPKINS,NEW YORK,148502820,23,,84.022,INTERNATIONAL:  OVERSEAS - DOCTORAL DISSERTATION,04,,FULBRIGHT-HAYS DOCTORAL DISSERTATION RESEARCH ABROAD,NON,,20,,,,C,,2,,2016-10-05 00:00:00
P044A160490,0001,,SAI NOT AVAILABLE,304800.00,0.00,304800.0,0.00,,,,2016-09-29,2016-09-01,2017-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,071486583,CANISIUS COLLEGE,,,USA,UNITED STATES,2001 MAIN ST,,11000,BUFFALO,029,ERIE,NY,NEW YORK,14208,1098,26,,,,USA,UNITED STATES,3611000,BUFFALO,029,ERIE,NEW YORK,142081098,26,,84.044,TRIO - TALENT SEARCH,04,,TALENT SEARCH PROGRAM,NON,,20,,,,A,,2,,2016-10-05 00:00:00
H250D080006,0026,,SAI NOT AVAILABLE,-184846.00,76258.00,-184846.0,0.00,,0.00,,2016-09-30,2013-10-01,2014-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,074038266,SENECA NATION OF INDIANS,SENECA NATION OF INDIANS,074038266,USA,UNITED STATES,90 OHIYO WAY,,64749,SALAMANCA,009,CATTARAUGUS,NY,NEW YORK,14779,,23,,,,USA,UNITED STATES,3664749,SALAMANCA,009,CATTARAUGUS,NEW YORK,14779,23,,84.250,REHABILITATION SERVICES - AMERICAN INDIANS WITH DISABILITIES,04,,VOCATIONAL REHABILITATION SERVICE PROJECTS FOR AMERICAN INDIANS WITH DISABILITIES,NON,,11,,,,D,,2,,2016-10-05 00:00:00
P274A160004,0001,,SAI NOT AVAILABLE,65000.00,0.00,65000.0,0.00,,,,2016-09-29,2016-10-01,2017-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,122798791,"CENTER FOR KHMER STUDIES, THE INC",,,USA,UNITED STATES,149 E 63RD ST,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10065,7405,12,,,,USA,UNITED STATES,3651000,NEW YORK,061,NEW YORK,NEW YORK,100657405,12,,84.274,AMERICAN OVERSEAS RESEARCH CENTERS,04,,AMERICAN OVERSEAS RESEARCH CENTERS,NON,,12,,,,A,,2,,2016-10-05 00:00:00
S215G160067,0001,,SAI NOT AVAILABLE,425547.00,0.00,425547.0,0.00,,0.00,,2016-09-28,2016-10-01,2017-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,073671646,ADDISON CENTRAL SCHOOL DIST,ADDISON CENTRAL SCHOOL DIST,073671646,USA,UNITED STATES,1 COLWELL ST,,00276,ADDISON,101,STEUBEN,NY,NEW YORK,14801,1335,23,,,,USA,UNITED STATES,3600276,ADDISON,101,STEUBEN,NEW YORK,148011335,23,,84.215,FUND FOR THE IMPROVEMENT OF EDUCATION,04,,INNOVATIVE APPROACHES TO LITERACY,NON,,05,,,,A,,2,,2016-10-05 00:00:00
S358A168602,0001,,SAI NOT AVAILABLE,20516.00,0.00,20516.0,0.00,,0.00,,2016-09-29,2016-07-01,2017-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,045869815,MADRID - WADDINGTON CENTRAL SCHOOL DISTRICT,MADRID - WADDINGTON CENTRAL SCHOOL DISTRICT,045869815,USA,UNITED STATES,2582 STATE HWY 345,,44479,MADRID,089,ST. LAWRENCE,NY,NEW YORK,13660,3170,21,,,,USA,UNITED STATES,3644479,MADRID,089,ST. LAWRENCE,NEW YORK,136603170,21,,84.358,RURAL EDUCATION ACHIEVEMENT PROGRAM,03,,"SMALL, RURAL SCHOOL ACHIEVEMENT PROGRAM",NON,,05,,,,A,,2,,2016-10-05 00:00:00
S215F160140,0001,,SAI NOT AVAILABLE,1102587.00,285044.00,1102587.0,0.00,,0.00,,2016-09-28,2016-10-01,2019-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,150425239,DEPEW UNION FREE SCHOOL DISTRICT,DEPEW UNION FREE SCHOOL DISTRICT,150425239,USA,UNITED STATES,591 TERRACE BLVD FL 1,,00000,DEPEW,061,NEW YORK,NY,NEW YORK,14043,3698,27,,,,USA,UNITED STATES,3600000,DEPEW,029,ERIE,NEW YORK,140433698,27,,84.215,FUND FOR THE IMPROVEMENT OF EDUCATION,04,,CAROL M. WHITE PHYSICAL EDUCATION PROGRAM,NON,,05,,,,A,,2,,2016-10-05 00:00:00
P022A160063,0002,,SAI NOT AVAILABLE,1000.00,0.00,1000.0,0.00,,0.00,,2016-09-29,2016-09-30,2018-03-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,041968306,NEW YORK UNIVERSITY,NEW YORK UNIVERSITY,041968306,USA,UNITED STATES,70 WASHINGTON SQ S,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10012,1019,10,,,,USA,UNITED STATES,3651000,NEW YORK,061,NEW YORK,NEW YORK,100121019,10,,84.022,INTERNATIONAL:  OVERSEAS - DOCTORAL DISSERTATION,04,,FULBRIGHT-HAYS DOCTORAL DISSERTATION RESEARCH ABROAD,NON,,06,,,,C,,2,,2016-10-05 00:00:00
P335A100109,0010,,SAI NOT AVAILABLE,-12877.00,0.00,-12877.0,0.00,,0.00,,2016-09-28,2013-10-01,2014-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,620129077,RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF,"CITY UNIVERSITY OF NEW YORK, THE",073268849,USA,UNITED STATES,2001 ORIENTAL BLVD,,10011,BROOKLYN,009,CATTARAUGUS,NY,NEW YORK,11235,2333,08,,,,USA,UNITED STATES,3610011,BROOKLYN,047,KINGS,NEW YORK,112352333,08,,84.335,CHILDCARE ACCESS MEANS PARENTS IN SCHOOL,04,,CHILD CARE,NON,,06,,,,D,,2,,2016-10-05 00:00:00
P274A160012,0001,,SAI NOT AVAILABLE,65000.00,0.00,65000.0,0.00,,,,2016-09-29,2016-10-01,2017-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,967426219,AMERICAN INSTITUTE FOR INDONESIAN STUDIES,,,USA,UNITED STATES,106 1/2 W FIELD DR,,38077,ITHACA,109,TOMPKINS,NY,NEW YORK,14850,3111,23,,,,USA,UNITED STATES,3638077,ITHACA,109,TOMPKINS,NEW YORK,148503111,23,,84.274,AMERICAN OVERSEAS RESEARCH CENTERS,04,,AMERICAN OVERSEAS RESEARCH CENTERS,NON,,12,,,,A,,2,,2016-10-05 00:00:00
U282M160015,0001,,SAI NOT AVAILABLE,8004576.00,0.00,8004576.0,0.00,,,,2016-09-27,2016-10-01,2017-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,010267416,"UNCOMMON SCHOOLS, INC.",,,USA,UNITED STATES,826 BROADWAY FL 9,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10003,4826,12,,,,USA,UNITED STATES,3651000,NEW YORK,061,NEW YORK,NEW YORK,100034826,12,,84.282,CHARTER SCHOOLS,04,,CHARTER SCHOOLS MANAGEMENT ORGANIZATIONS,NON,,05,,,,A,,2,,2016-10-05 00:00:00
P021A160012,0001,,SAI NOT AVAILABLE,97100.00,0.00,97100.0,0.00,,0.00,,2016-09-28,2016-10-01,2018-04-01,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,073134744,"ST JOHN'S UNIVERSITY, NEW YORK","ST JOHN'S UNIVERSITY, NEW YORK",073134744,USA,UNITED STATES,8000 UTOPIA PWY,,38231,JAMAICA,081,QUEENS,NY,NEW YORK,11439,9000,05,,,,USA,UNITED STATES,3638231,JAMAICA,081,QUEENS,NEW YORK,114399000,05,,84.021,INTERNATIONAL:  OVERSEAS - GROUP PROJECTS ABROAD,04,,FULBRIGHT-HAYS GROUP PROJECTS ABROAD SHORT TERM,NON,,06,,,,A,,2,,2016-10-05 00:00:00
P016A160071,0001,,SAI NOT AVAILABLE,92059.00,125493.00,92059.0,0.00,,0.00,,2016-09-27,2016-10-01,2017-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,787619865,JAMESTOWN COMMUNITY COLLEGE,"NEW YORK, STATE OF",041002973,USA,UNITED STATES,525 FALCONER ST,,38264,JAMESTOWN,013,CHAUTAUQUA,NY,NEW YORK,14701,1920,23,,,,USA,UNITED STATES,3638264,JAMESTOWN,013,CHAUTAUQUA,NEW YORK,147011920,23,,84.016,UNDERGRADUATE INTERNATIONAL STUDIES AND FOREIGN LANGUAGE PROGRAMS,04,,UNDERGRADUATE INTERNATIONAL STUDIES AND FOREIGN LANGUAGE,NON,,02,,,,A,,2,,2016-10-05 00:00:00
S215F160261,0001,,SAI NOT AVAILABLE,1842890.00,605728.00,1842890.0,0.00,,0.00,,2016-09-28,2016-10-01,2019-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,193290079,PEMBROKE CENTRAL SCHOOL DISTRICT,,030213540,USA,UNITED STATES,ROUTES 5 AND 77,,18201,CORFU,037,GENESEE,NY,NEW YORK,14036,,26,,,,USA,UNITED STATES,3618201,CORFU,037,GENESEE,NEW YORK,14036,26,,84.215,FUND FOR THE IMPROVEMENT OF EDUCATION,04,,CAROL M. WHITE PHYSICAL EDUCATION PROGRAM,NON,,02,,,,A,,2,,2016-10-05 00:00:00
