award_id_fain,modification_number,award_id_uri,sai_number,federal_action_obligation,non_federal_funding_amount,total_funding_amount,face_value_of_loan,original_subsidy_cost,total_subsidy_cost,total_loan_value,action_date,period_of_performance_start_date,period_of_performance_current_end_date,awarding_agency_code,awarding_agency_name,awarding_sub_agency_code,awarding_sub_agency_name,awarding_office_code,awarding_office_name,funding_agency_code,funding_agency_name,funding_sub_agency_code,funding_sub_agency_name,funding_office_code,funding_office_name,recipient_duns,recipient_name,recipient_parent_name,recipient_parent_duns,recipient_country_code,recipient_country_name,recipient_address_line_1,recipient_address_line_2,recipient_city_code,recipient_city_name,recipient_county_code,recipient_county_name,recipient_state_code,recipient_state_name,recipient_zip_code,recipient_zip_last_4_code,recipient_congressional_district,recipient_foreign_city_name,recipient_foreign_province_name,recipient_foreign_postal_code,primary_place_of_performance_country_code,primary_place_of_performance_country_name,primary_place_of_performance_code,primary_place_of_performance_city_name,primary_place_of_performance_county_code,primary_place_of_performance_county_name,primary_place_of_performance_state_name,primary_place_of_performance_zip_4,primary_place_of_performance_congressional_district,primary_place_of_performance_foreign_location,cfda_number,cfda_title,assistance_type_code,assistance_type_description,award_description,business_funds_indicator_code,business_funds_indicator_description,business_types_code,business_types_description,correction_delete_indicator_code,correction_delete_indicator_description,action_type_code,action_type_description,record_type_code,record_type_description,last_modified_date
S215F130258,0001,,SAI NOT AVAILABLE,471986.00,50123.00,471986.0,0.00,,0.00,,2013-09-30,2013-10-01,2014-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,136569881,"RENAISSANCE CHARTER SCHOOL, INC",,,USA,UNITED STATES,35-59 81ST ST,,38176,JACKSON HEIGHTS,081,QUEENS,NY,NEW YORK,11372,5033,07,,,,USA,UNITED STATES,3638176,JACKSON HEIGHTS,081,QUEENS,NEW YORK,113725033,07,,84.215,FUND FOR THE IMPROVEMENT OF EDUCATION,04,,CAROL M. WHITE PHYSICAL EDUCATION PROGRAM,NON,,05,,,,A,,2,,2014-03-04 00:00:00
U336S090121,0021,,SAI NOT AVAILABLE,92803.00,0.00,92803.0,0.00,,,,2013-09-16,2013-10-01,2014-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,064932676,RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF,"CITY UNIVERSITY OF NEW YORK, THE",073268849,USA,UNITED STATES,230 W 41ST STREET FL 7,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10036,7207,14,,,,USA,UNITED STATES,3651000,NEW YORK,061,NEW YORK,NEW YORK,100367207,14,,84.336,TEACHER QUALITY PARTNERSHIP GRANTS,04,,FY 2009 TEACHER QUALITY PARTNERSHIPS GRANTS,NON,,06,,,,C,,2,,2014-03-04 00:00:00
S215F130232,0001,,SAI NOT AVAILABLE,592110.00,85200.00,592110.0,0.00,,0.00,,2013-09-30,2013-10-01,2014-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,094402583,WATKINS GLEN CENTRAL SCHOOL DISTRICT,WATKINS GLEN CENTRAL SCHOOL DISTRICT,094402583,USA,UNITED STATES,303 12TH ST,,78696,WATKINS GLEN,097,SCHUYLER,NY,NEW YORK,14891,1627,29,,,,USA,UNITED STATES,3678696,WATKINS GLEN,097,SCHUYLER,NEW YORK,148911627,29,,84.215,FUND FOR THE IMPROVEMENT OF EDUCATION,04,,CAROL M. WHITE PHYSICAL EDUCATION PROGRAM,NON,,05,,,,A,,2,,2014-03-04 00:00:00
U411C120051,0001,,SAI NOT AVAILABLE,9230.00,451385.00,9230.0,0.00,,,,2012-12-19,2013-01-01,2017-12-22,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,825293561,"INTERNATIONALS NETWORK FOR PUBLIC SCHOOLS, IN",,,USA,UNITED STATES,50 BROADWAY STE 2200,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10004,1607,08,,,,USA,UNITED STATES,3651000,NEW YORK,061,NEW YORK,NEW YORK,100041607,08,,84.411,INVESTING IN INNOVATION (I3) FUND,04,,INVESTING IN INNOVATION - DEVELOPMENT GRANTS,NON,,12,,,,A,,2,,2013-07-05 00:00:00
P066A110023,0003,,SAI NOT AVAILABLE,217971.00,0.00,217971.0,0.00,,,,2013-08-30,2013-09-01,2014-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,131639908,MOHAWK VALLEY COMMUNITY COLLEGE DORMITORY COR,,,USA,UNITED STATES,1101 SHERMAN DR,,76540,UTICA,065,ONEIDA,NY,NEW YORK,13501,5308,24,,,,USA,UNITED STATES,3676540,UTICA,065,ONEIDA,NEW YORK,135015308,24,,84.066,TRIO_EDUCATIONAL OPPORTUNITY CENTERS,04,,EDUCATIONAL OPPORTUNITY CENTERS PROGRAM,NON,,06,,,,B,,2,,2013-09-06 00:00:00
H418P130011,0001,,SAI NOT AVAILABLE,19500000.00,0.00,19500000.0,0.00,,0.00,,2013-09-27,2013-10-01,2014-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,167202410,RESEARCH FOUNDATION FOR MENTAL HYGIENE INC,RESEARCH FOUNDATION FOR MENTAL HYGIENE INC,079919916,USA,UNITED STATES,44 HOLLAND AVE,,00000,ALBANY,000,,NY,NEW YORK,12208,3411,21,,,,USA,UNITED STATES,3600000,ALBANY,001,ALBANY,NEW YORK,122083411,21,,84.418,PROMOTING READINESS OF MINORS IN SUPPLEMENTAL SECURITY INCOME,04,,PROMOTING THE READINESS OF MINORS IN SUPPLEMENTAL SECURITY INCOME (PROMISE),NON,,00,,,,A,,2,,2014-03-04 00:00:00
P116J100053,0009,,SAI NOT AVAILABLE,68305.00,0.00,68305.0,0.00,,,,2013-09-27,2013-09-01,2015-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,002257350,SYRACUSE UNIVERSITY,SYRACUSE UNIVERSITY,002257350,USA,UNITED STATES,CONTROLLERS OFFICE SKYTOP OFFICE BL,,73000,SYRACUSE,067,ONONDAGA,NY,NEW YORK,13244,0001,25,,,,USA,UNITED STATES,3673000,SYRACUSE,067,ONONDAGA,NEW YORK,132440001,25,,84.116,FUND FOR THE IMPROVEMENT OF POSTSECONDARY EDUCATION,04,,E. U. - US ATLANTIS PROGRAM,NON,,06,,,,B,,2,,2014-03-04 00:00:00
S215F130105,0001,,SAI NOT AVAILABLE,633071.00,84520.00,633071.0,0.00,,0.00,,2013-09-30,2013-10-01,2014-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,035908896,ENLARGED AMSTERDAM SCH DIST,ENLARGED AMSTERDAM SCH DIST,035908896,USA,UNITED STATES,11 LIBERTY ST,,00000,AMSTERDAM,000,,NY,NEW YORK,12010,4601,21,,,,USA,UNITED STATES,3600000,AMSTERDAM,057,MONTGOMERY,NEW YORK,120104601,21,,84.215,FUND FOR THE IMPROVEMENT OF EDUCATION,04,,CAROL M. WHITE PHYSICAL EDUCATION PROGRAM,NON,,02,,,,A,,2,,2014-03-04 00:00:00
Q215F110044,0003,,SAI NOT AVAILABLE,237598.00,102402.00,237598.0,0.00,,0.00,,2013-09-27,2013-10-01,2014-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,010784072,THOUSAND ISLANDS CENTRAL SCHOOL DISTRICT,THOUSAND ISLANDS CENTRAL SCHOOL DISTRICT,010784072,USA,UNITED STATES,8481 COUNTY ROUTE 9,,16089,CLAYTON,045,JEFFERSON,NY,NEW YORK,13624,3312,23,,,,USA,UNITED STATES,3616089,CLAYTON,045,JEFFERSON,NEW YORK,136243312,23,,84.215,FUND FOR THE IMPROVEMENT OF EDUCATION,04,,CAROL M. WHITE PHYSICAL EDUCATION PROGRAM,NON,,05,,,,B,,2,,2014-03-04 00:00:00
Q215F110143,0003,,SAI NOT AVAILABLE,317299.00,168604.00,317299.0,0.00,,0.00,,2013-09-27,2013-10-01,2014-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,065947616,SACHEM CENTRAL SCHOOL DISTRICT AT HOLBROOK,SACHEM CENTRAL SCHOOL DISTRICT AT HOLBROOK,065947616,USA,UNITED STATES,245 UNION AVE,,35056,HOLBROOK,103,SUFFOLK,NY,NEW YORK,11741,1800,01,,,,USA,UNITED STATES,3635056,HOLBROOK,103,SUFFOLK,NEW YORK,117411800,01,,84.215,FUND FOR THE IMPROVEMENT OF EDUCATION,04,,CAROL M. WHITE PHYSICAL EDUCATION PROGRAM,NON,,05,,,,B,,2,,2014-03-04 00:00:00
S215F130269,0001,,SAI NOT AVAILABLE,714708.00,84552.00,714708.0,0.00,,,,2013-09-30,2013-10-01,2014-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,053338583,SOUTH COLONIE CENTRAL SCHOOLS (INC),SOUTH COLONIE CENTRAL SCHOOLS (INC),080467061,USA,UNITED STATES,1 RAIDER BLVD,,00000,ALBANY,000,,NY,NEW YORK,12205,2784,21,,,,USA,UNITED STATES,3600000,ALBANY,001,ALBANY,NEW YORK,122052784,21,,84.215,FUND FOR THE IMPROVEMENT OF EDUCATION,04,,CAROL M. WHITE PHYSICAL EDUCATION PROGRAM,NON,,00,,,,A,,2,,2014-03-04 00:00:00
S215F130309,0001,,SAI NOT AVAILABLE,448469.00,54336.00,448469.0,0.00,,0.00,,2013-09-30,2013-10-01,2014-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,019225259,CALEDONIA-MUMFORD CENTRAL SCHOOL DISTRICT,CALEDONIA-MUMFORD CENTRAL SCHOOL DISTRICT,019225259,USA,UNITED STATES,99 NORTH ST,,11704,CALEDONIA,051,LIVINGSTON,NY,NEW YORK,14423,1065,26,,,,USA,UNITED STATES,3611704,CALEDONIA,051,LIVINGSTON,NEW YORK,144231065,26,,84.215,FUND FOR THE IMPROVEMENT OF EDUCATION,04,,CAROL M. WHITE PHYSICAL EDUCATION PROGRAM,NON,,05,,,,A,,2,,2014-03-04 00:00:00
U351D130020,0001,,SAI NOT AVAILABLE,314532.00,0.00,314532.0,0.00,,0.00,,2013-09-27,2013-07-01,2014-06-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,070954904,MT VERNON CITY SCHOOL DISTRICT,MT VERNON CITY SCHOOL DISTRICT,070954904,USA,UNITED STATES,165 N COLUMBUS AVE,,49110,MOUNT VERNON,029,ERIE,NY,NEW YORK,10553,1101,17,,,,USA,UNITED STATES,3649110,MOUNT VERNON,119,WESTCHESTER,NEW YORK,105531101,17,,84.351,ARTS IN EDUCATION,04,,DEVELOPMENT AND DISSEMINATION GRANT PROGRAM,NON,,02,,,,A,,2,,2014-03-04 00:00:00
S215F130320,0001,,SAI NOT AVAILABLE,326416.00,48552.00,326416.0,0.00,,0.00,,2013-09-30,2013-10-01,2014-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,065972838,ADELPHI UNIVERSITY,ADELPHI UNIVERSITY,065972838,USA,UNITED STATES,1 S AVE,,28178,GARDEN CITY,059,NASSAU,NY,NEW YORK,11530,4213,04,,,,USA,UNITED STATES,3628178,GARDEN CITY,059,NASSAU,NEW YORK,115304213,04,,84.215,FUND FOR THE IMPROVEMENT OF EDUCATION,04,,CAROL M. WHITE PHYSICAL EDUCATION PROGRAM,NON,,20,,,,A,,2,,2014-03-04 00:00:00
Q215F110068,0004,,SAI NOT AVAILABLE,550721.00,250272.00,550721.0,0.00,,0.00,,2013-09-27,2013-10-01,2014-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,049409790,ROTTERDM-MOHONASEN CENTRAL SCOOHL DISTRICT,ROTTERDM-MOHONASEN CENTRAL SCOOHL DISTRICT,049409790,USA,UNITED STATES,2072 CURRY RD,,65508,SCHENECTADY,093,SCHENECTADY,NY,NEW YORK,12303,4400,21,,,,USA,UNITED STATES,3665508,SCHENECTADY,093,SCHENECTADY,NEW YORK,123034400,21,,84.215,FUND FOR THE IMPROVEMENT OF EDUCATION,04,,CAROL M. WHITE PHYSICAL EDUCATION PROGRAM,NON,,02,,,,B,,2,,2014-03-04 00:00:00
P022A130040,0001,,SAI NOT AVAILABLE,101223.00,0.00,101223.0,0.00,,0.00,,2013-09-27,2013-10-01,2015-03-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,049179401,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY O,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,049179401,USA,UNITED STATES,2960 BROADWAY FRNT 1,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10027,6944,15,,,,USA,UNITED STATES,3651000,NEW YORK,061,NEW YORK,NEW YORK,100276944,15,,84.022,OVERSEAS PROGRAMS - DOCTORAL DISSERTATION RESEARCH ABROAD,04,,FULBRIGHT-HAYS DOCTORAL DISSERTATION RESEARCH ABROAD,NON,,20,,,,A,,2,,2014-03-04 00:00:00
Q215F110360,0004,,SAI NOT AVAILABLE,168881.00,57999.00,168881.0,0.00,,0.00,,2013-09-27,2013-10-01,2014-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,098130693,HORNELL CITY SCHOOL DISTRICT,HORNELL CITY SCHOOL DISTRICT,098130693,USA,UNITED STATES,25 PEARL,,35672,HORNELL,101,STEUBEN,NY,NEW YORK,14843,1622,29,,,,USA,UNITED STATES,3635672,HORNELL,101,STEUBEN,NEW YORK,148431622,29,,84.215,FUND FOR THE IMPROVEMENT OF EDUCATION,04,,CAROL M. WHITE PHYSICAL EDUCATION PROGRAM,NON,,05,,,,B,,2,,2014-03-04 00:00:00
Q215F110341,0003,,SAI NOT AVAILABLE,426726.00,163178.00,426726.0,0.00,,0.00,,2013-09-27,2013-10-01,2014-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,943225011,SULLIVAN WEST CENTRAL SCHOOL DISTRICT,,005908975,USA,UNITED STATES,33 SCHOOLHOUSE HILL RD,,38506,JEFFERSONVILLE,105,SULLIVAN,NY,NEW YORK,12748,5813,22,,,,USA,UNITED STATES,3638506,JEFFERSONVILLE,105,SULLIVAN,NEW YORK,127485813,22,,84.215,FUND FOR THE IMPROVEMENT OF EDUCATION,04,,CAROL M. WHITE PHYSICAL EDUCATION PROGRAM,NON,,05,,,,B,,2,,2014-03-04 00:00:00
P022A130062,0001,,SAI NOT AVAILABLE,42932.00,0.00,42932.0,0.00,,0.00,,2013-09-27,2013-10-01,2015-03-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,620128194,RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF,"CITY UNIVERSITY OF NEW YORK, THE",073268849,USA,UNITED STATES,365 5TH AVE,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10016,4309,14,,,,USA,UNITED STATES,3651000,NEW YORK,061,NEW YORK,NEW YORK,100164309,14,,84.022,OVERSEAS PROGRAMS - DOCTORAL DISSERTATION RESEARCH ABROAD,04,,FULBRIGHT-HAYS DOCTORAL DISSERTATION RESEARCH ABROAD,NON,,06,,,,A,,2,,2014-03-04 00:00:00
Q215F110171,0003,,SAI NOT AVAILABLE,672563.00,246352.00,672563.0,0.00,,0.00,,2013-09-27,2013-10-01,2014-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,071082226,SOUTH GLENS FALLS CENTRAL SCHOOL DISTRICT,SOUTH GLENS FALLS CENTRAL SCHOOL DISTRICT,071082226,USA,UNITED STATES,6 BLUEBIRD RD,,69078,SOUTH GLENS FALLS,091,SARATOGA,NY,NEW YORK,12803,5704,20,,,,USA,UNITED STATES,3669078,SOUTH GLENS FALLS,091,SARATOGA,NEW YORK,128035704,20,,84.215,FUND FOR THE IMPROVEMENT OF EDUCATION,04,,CAROL M. WHITE PHYSICAL EDUCATION PROGRAM,NON,,05,,,,B,,2,,2014-03-04 00:00:00
Q215F110399,0003,,SAI NOT AVAILABLE,379492.00,148500.00,379492.0,0.00,,0.00,,2013-09-27,2013-10-01,2014-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,050577055,ROCKVILLE CENTRE UNION FREE SCHOOL DISTRICT,ROCKVILLE CENTRE UNION FREE SCHOOL DISTRICT,050577055,USA,UNITED STATES,128 SHEPHERD ST,,63264,ROCKVILLE CENTRE,059,NASSAU,NY,NEW YORK,11570,2257,04,,,,USA,UNITED STATES,3663264,ROCKVILLE CENTRE,059,NASSAU,NEW YORK,115702257,04,,84.215,FUND FOR THE IMPROVEMENT OF EDUCATION,04,,CAROL M. WHITE PHYSICAL EDUCATION PROGRAM,NON,,05,,,,B,,2,,2014-03-04 00:00:00
P022A130010,0001,,SAI NOT AVAILABLE,215058.00,0.00,215058.0,0.00,,0.00,,2013-09-27,2013-10-01,2015-03-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,872612445,"CORNELL UNIVERSITY, INC",CORNELL UNIVERSITY,002254837,USA,UNITED STATES,373 PINE TREE RD,,38077,ITHACA,109,TOMPKINS,NY,NEW YORK,14850,2820,22,,,,USA,UNITED STATES,3638077,ITHACA,109,TOMPKINS,NEW YORK,148502820,22,,84.022,OVERSEAS PROGRAMS - DOCTORAL DISSERTATION RESEARCH ABROAD,04,,FULBRIGHT-HAYS DOCTORAL DISSERTATION RESEARCH ABROAD,NON,,20,,,,A,,2,,2014-03-04 00:00:00
P116J100031,0009,,SAI NOT AVAILABLE,29555.00,0.00,29555.0,0.00,,0.00,,2013-09-27,2013-09-01,2014-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,071030969,"NEW SCHOOL, THE","NEW SCHOOL, THE",071030969,USA,UNITED STATES,66 W 12TH ST RM 800,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10011,8603,08,,,,USA,UNITED STATES,3651000,NEW YORK,061,NEW YORK,NEW YORK,100118603,08,,84.116,FUND FOR THE IMPROVEMENT OF POSTSECONDARY EDUCATION,04,,E. U. - US ATLANTIS PROGRAM,NON,,20,,,,B,,2,,2014-03-04 00:00:00
