award_id_fain,modification_number,award_id_uri,sai_number,federal_action_obligation,non_federal_funding_amount,total_funding_amount,face_value_of_loan,original_subsidy_cost,total_subsidy_cost,total_loan_value,action_date,period_of_performance_start_date,period_of_performance_current_end_date,awarding_agency_code,awarding_agency_name,awarding_sub_agency_code,awarding_sub_agency_name,awarding_office_code,awarding_office_name,funding_agency_code,funding_agency_name,funding_sub_agency_code,funding_sub_agency_name,funding_office_code,funding_office_name,recipient_duns,recipient_name,recipient_parent_name,recipient_parent_duns,recipient_country_code,recipient_country_name,recipient_address_line_1,recipient_address_line_2,recipient_city_code,recipient_city_name,recipient_county_code,recipient_county_name,recipient_state_code,recipient_state_name,recipient_zip_code,recipient_zip_last_4_code,recipient_congressional_district,recipient_foreign_city_name,recipient_foreign_province_name,recipient_foreign_postal_code,primary_place_of_performance_country_code,primary_place_of_performance_country_name,primary_place_of_performance_code,primary_place_of_performance_city_name,primary_place_of_performance_county_code,primary_place_of_performance_county_name,primary_place_of_performance_state_name,primary_place_of_performance_zip_4,primary_place_of_performance_congressional_district,primary_place_of_performance_foreign_location,cfda_number,cfda_title,assistance_type_code,assistance_type_description,award_description,business_funds_indicator_code,business_funds_indicator_description,business_types_code,business_types_description,correction_delete_indicator_code,correction_delete_indicator_description,action_type_code,action_type_description,record_type_code,record_type_description,last_modified_date
P066A110306,0001,,SAI NOT AVAILABLE,229996.00,0.00,229996.0,0.00,,,,2011-09-29,2011-09-01,2012-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,064932676,RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF,"CITY UNIVERSITY OF NEW YORK, THE",073268849,USA,UNITED STATES,230 W 41ST STREET FL 7,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10036,7207,14,,,,USA,UNITED STATES,3651000,NEW YORK,061,NEW YORK,NEW YORK,100367207,14,,84.066,TRIO_EDUCATIONAL OPPORTUNITY CENTERS,04,,EDUCATIONAL OPPORTUNITY CENTERS PROGRAM,NON,,06,,,,A,,2,,2011-10-05 00:00:00
U336S090121,0014,,SAI NOT AVAILABLE,0.00,0.00,0.0,0.00,,,,2011-09-20,2011-10-01,2012-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,064932676,RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF,"CITY UNIVERSITY OF NEW YORK, THE",073268849,USA,UNITED STATES,230 W 41ST STREET FL 7,,51000,NEW YORK,061,NEW YORK,NY,NEW YORK,10036,7207,14,,,,USA,UNITED STATES,3651000,NEW YORK,061,NEW YORK,NEW YORK,100367207,14,,84.336,TEACHER QUALITY PARTNERSHIP GRANTS,04,,FY 2009 TEACHER QUALITY PARTNERSHIPS GRANTS,NON,,06,,,,C,,2,,2011-10-05 00:00:00
H325K110232,0001,,SAI NOT AVAILABLE,249878.00,0.00,249878.0,0.00,,0.00,,2011-09-28,2012-01-01,2012-12-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,041294109,UNIVERSITY OF ROCHESTER,UNIVERSITY OF ROCHESTER,041294109,USA,UNITED STATES,910 GENESEE ST STE 200,,00000,ROCHESTER,000,,NY,NEW YORK,14611,3847,28,,,,USA,UNITED STATES,3600000,ROCHESTER,055,MONROE,NEW YORK,146113847,28,,84.325,SPECIAL EDUCATION - PERSONNEL DEVELOPMENT TO IMPROVE SERVICES AND RESULTS FOR CHILDREN WITH DISABILITIES,04,,COMBINED PRIORITY FOR PERSONNEL DEVELOPMENT,NON,,20,,,,A,,2,,2011-10-05 00:00:00
P116J090011,0016,,SAI NOT AVAILABLE,0.00,0.00,0.0,0.00,,0.00,,2011-09-28,2011-09-01,2012-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,824771034,"HEALTH RESEARCH, INC.","HEALTH RESEARCH, INC.",002436061,USA,UNITED STATES,ELM AND CARLTON ST,,11000,BUFFALO,029,ERIE,NY,NEW YORK,14263,0001,28,,,,USA,UNITED STATES,3611000,BUFFALO,029,ERIE,NEW YORK,142630001,28,,84.116,FUND FOR THE IMPROVEMENT OF POSTSECONDARY EDUCATION,04,,E. U. - US ATLANTIS PROGRAM,NON,,12,,,,C,,2,,2011-10-05 00:00:00
P116J100031,0007,,SAI NOT AVAILABLE,45000.00,0.00,45000.0,0.00,,0.00,,2011-09-28,2011-09-01,2012-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,071030969,"NEW SCHOOL, THE","NEW SCHOOL, THE",071030969,USA,UNITED STATES,66 W 12TH ST RM 800,,00000,NEW YORK,000,,NY,NEW YORK,10011,8603,08,,,,USA,UNITED STATES,3600000,NEW YORK,061,NEW YORK,NEW YORK,100118603,08,,84.116,FUND FOR THE IMPROVEMENT OF POSTSECONDARY EDUCATION,04,,E. U. - US ATLANTIS PROGRAM,NON,,20,,,,B,,2,,2011-10-05 00:00:00
Q215F110044,0001,,SAI NOT AVAILABLE,463500.00,92249.00,463500.0,0.00,,0.00,,2011-09-28,2011-10-01,2012-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,010784072,THOUSAND ISLANDS CENTRAL SCHOOL DISTRICT,THOUSAND ISLANDS CENTRAL SCHOOL DISTRICT,010784072,USA,UNITED STATES,8481 COUNTY ROUTE 9,,00000,CAPE VINCENT,000,,NY,NEW YORK,13618,1000,23,,,,USA,UNITED STATES,3600000,CAPE VINCENT,045,JEFFERSON,NEW YORK,136181000,23,,84.215,FUND FOR THE IMPROVEMENT OF EDUCATION,04,,CAROL M. WHITE PHYSICAL EDUCATION PROGRAM,NON,,05,,,,A,,2,,2011-10-05 00:00:00
P116J090011,0017,,SAI NOT AVAILABLE,141410.00,0.00,141410.0,0.00,,0.00,,2011-09-28,2011-09-01,2012-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,824771034,"HEALTH RESEARCH, INC.","HEALTH RESEARCH, INC.",002436061,USA,UNITED STATES,ELM AND CARLTON ST,,11000,BUFFALO,029,ERIE,NY,NEW YORK,14263,0001,28,,,,USA,UNITED STATES,3611000,BUFFALO,029,ERIE,NEW YORK,142630001,28,,84.116,FUND FOR THE IMPROVEMENT OF POSTSECONDARY EDUCATION,04,,E. U. - US ATLANTIS PROGRAM,NON,,12,,,,B,,2,,2011-10-05 00:00:00
S374A110172,0001,,SAI NOT AVAILABLE,10856338.00,0.00,10856338.0,0.00,,0.00,,2011-09-29,2011-10-01,2013-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,103669289,NEW YORK CITY BOARD OF EDUCATION,,078163383,USA,UNITED STATES,65 COURT ST STE 1,,10011,BROOKLYN,009,CATTARAUGUS,NY,NEW YORK,11201,4917,11,,,,USA,UNITED STATES,3610011,BROOKLYN,047,KINGS,NEW YORK,112014917,11,,84.374,TEACHER INCENTIVE FUND,04,,TEACHER INCENTIVE FUND,NON,,02,,,,A,,2,,2011-10-05 00:00:00
P116J090011,0015,,SAI NOT AVAILABLE,0.00,0.00,0.0,0.00,,0.00,,2011-09-28,2011-09-01,2012-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,824771034,"HEALTH RESEARCH, INC.","HEALTH RESEARCH, INC.",002436061,USA,UNITED STATES,ELM AND CARLTON ST,,11000,BUFFALO,029,ERIE,NY,NEW YORK,14263,0001,28,,,,USA,UNITED STATES,3611000,BUFFALO,029,ERIE,NEW YORK,142630001,28,,84.116,FUND FOR THE IMPROVEMENT OF POSTSECONDARY EDUCATION,04,,E. U. - US ATLANTIS PROGRAM,NON,,12,,,,C,,2,,2011-10-05 00:00:00
S374A110172,0002,,SAI NOT AVAILABLE,-10856338.00,0.00,-10856338.0,0.00,,0.00,,2011-09-29,2011-10-01,2012-03-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,103669289,NEW YORK CITY BOARD OF EDUCATION,,078163383,USA,UNITED STATES,65 COURT ST STE 1,,10011,BROOKLYN,009,CATTARAUGUS,NY,NEW YORK,11201,4917,11,,,,USA,UNITED STATES,3610011,BROOKLYN,047,KINGS,NEW YORK,112014917,11,,84.374,TEACHER INCENTIVE FUND,04,,TEACHER INCENTIVE FUND,NON,,02,,,,D,,2,,2012-05-23 00:00:00
H325K110244,0003,,SAI NOT AVAILABLE,0.00,0.00,0.0,0.00,,0.00,,2011-09-28,2012-01-01,2012-12-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,002223642,ROCHESTER INSTITUTE OF TECHNOLOGY (INC),ROCHESTER INSTITUTE OF TECHNOLOGY (INC),002223642,USA,UNITED STATES,1 LOMB MEMORIAL DR,,00000,ROCHESTER,000,,NY,NEW YORK,14623,5603,29,,,,USA,UNITED STATES,3600000,ROCHESTER,055,MONROE,NEW YORK,146235603,29,,84.325,SPECIAL EDUCATION - PERSONNEL DEVELOPMENT TO IMPROVE SERVICES AND RESULTS FOR CHILDREN WITH DISABILITIES,04,,COMBINED PRIORITY FOR PERSONNEL DEVELOPMENT,NON,,22,,,,C,,2,,2011-10-20 00:00:00
P116J090012,0015,,SAI NOT AVAILABLE,84911.00,0.00,84911.0,0.00,,0.00,,2011-09-28,2011-09-01,2012-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,612724732,THE RESEARCH FOUNDATION OF STATE UNIVERSITY O,THE RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK,020657151,USA,UNITED STATES,1300 ELMWOOD AVE,,11000,BUFFALO,029,ERIE,NY,NEW YORK,14222,1004,27,,,,USA,UNITED STATES,3611000,BUFFALO,029,ERIE,NEW YORK,142221004,27,,84.116,FUND FOR THE IMPROVEMENT OF POSTSECONDARY EDUCATION,04,,E. U. - US ATLANTIS PROGRAM,NON,,06,,,,B,,2,,2011-10-05 00:00:00
H325K110138,0001,,SAI NOT AVAILABLE,249753.00,0.00,249753.0,0.00,,0.00,,2011-09-28,2011-10-01,2012-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,071050983,"TEACHERS COLLEGE, COLUMBIA UNIVERSITY","TEACHERS COLLEGE, COLUMBIA UNIVERSITY",071050983,USA,UNITED STATES,525 W 120TH ST,,00000,NEW YORK,000,,NY,NEW YORK,10027,6670,15,,,,USA,UNITED STATES,3600000,NEW YORK,061,NEW YORK,NEW YORK,100276670,15,,84.325,SPECIAL EDUCATION - PERSONNEL DEVELOPMENT TO IMPROVE SERVICES AND RESULTS FOR CHILDREN WITH DISABILITIES,04,,COMBINED PRIORITY FOR PERSONNEL DEVELOPMENT,NON,,20,,,,A,,2,,2011-10-05 00:00:00
Q215F110143,0001,,SAI NOT AVAILABLE,540015.00,168604.00,540015.0,0.00,,0.00,,2011-09-28,2011-10-01,2012-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,065947616,SACHEM CENTRAL SCHOOL DISTRICT AT HOLBROOK,SACHEM CENTRAL SCHOOL DISTRICT AT HOLBROOK,065947616,USA,UNITED STATES,245 UNION AVE,,00000,HOLBROOK,000,,NY,NEW YORK,11741,1800,01,,,,USA,UNITED STATES,3600000,HOLBROOK,103,SUFFOLK,NEW YORK,117411800,01,,84.215,FUND FOR THE IMPROVEMENT OF EDUCATION,04,,CAROL M. WHITE PHYSICAL EDUCATION PROGRAM,NON,,05,,,,A,,2,,2011-10-05 00:00:00
H325K110244,0001,,SAI NOT AVAILABLE,249014.00,0.00,249014.0,0.00,,0.00,,2011-09-28,2011-10-01,2012-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,002223642,ROCHESTER INSTITUTE OF TECHNOLOGY (INC),ROCHESTER INSTITUTE OF TECHNOLOGY (INC),002223642,USA,UNITED STATES,1 LOMB MEMORIAL DR,,00000,ROCHESTER,000,,NY,NEW YORK,14623,5603,29,,,,USA,UNITED STATES,3600000,ROCHESTER,055,MONROE,NEW YORK,146235603,29,,84.325,SPECIAL EDUCATION - PERSONNEL DEVELOPMENT TO IMPROVE SERVICES AND RESULTS FOR CHILDREN WITH DISABILITIES,04,,COMBINED PRIORITY FOR PERSONNEL DEVELOPMENT,NON,,22,,,,A,,2,,2011-10-05 00:00:00
H133A110020,0001,,SAI NOT AVAILABLE,1112165.00,11122.00,1112165.0,0.00,,0.00,,2011-09-28,2011-10-01,2012-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,872612445,"CORNELL UNIVERSITY, INC",CORNELL UNIVERSITY,002254837,USA,UNITED STATES,373 PINE TREE RD,,38077,ITHACA,109,TOMPKINS,NY,NEW YORK,14850,2820,22,,,,USA,UNITED STATES,3638077,ITHACA,109,TOMPKINS,NEW YORK,148502820,22,,84.133,NATIONAL INSTITUTE ON DISABILITY AND REHABILITATION RESEARCH,04,,DISABILITY REHABILITATION RESEARCH PROJECTS,NON,,20,,,,A,,2,,2011-10-05 00:00:00
H325K110426,0002,,SAI NOT AVAILABLE,0.00,0.00,0.0,0.00,,0.00,,2011-09-28,2012-01-01,2012-12-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,619346146,RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF,"CITY UNIVERSITY OF NEW YORK, THE",073268849,USA,UNITED STATES,65-30 KISSENA BLVD,,00000,FLUSHING,000,,NY,NEW YORK,11367,1575,09,,,,USA,UNITED STATES,3600000,FLUSHING,081,QUEENS,NEW YORK,113671575,09,,84.325,SPECIAL EDUCATION - PERSONNEL DEVELOPMENT TO IMPROVE SERVICES AND RESULTS FOR CHILDREN WITH DISABILITIES,04,,COMBINED PRIORITY FOR PERSONNEL DEVELOPMENT,NON,,06,,,,B,,2,,2011-11-08 00:00:00
Q215F110171,0001,,SAI NOT AVAILABLE,725728.00,234828.00,725728.0,0.00,,0.00,,2011-09-28,2011-10-01,2012-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,071082226,SOUTH GLENS FALLS CENTRAL SCHOOL DISTRICT,SOUTH GLENS FALLS CENTRAL SCHOOL DISTRICT,071082226,USA,UNITED STATES,6 BLUEBIRD RD,,69078,SOUTH GLENS FALLS,091,SARATOGA,NY,NEW YORK,12803,5704,20,,,,USA,UNITED STATES,3669078,SOUTH GLENS FALLS,091,SARATOGA,NEW YORK,128035704,20,,84.215,FUND FOR THE IMPROVEMENT OF EDUCATION,04,,CAROL M. WHITE PHYSICAL EDUCATION PROGRAM,NON,,05,,,,A,,2,,2011-10-05 00:00:00
P116J100053,0007,,SAI NOT AVAILABLE,104000.00,0.00,104000.0,0.00,,,,2011-09-28,2011-09-01,2012-08-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,002257350,SYRACUSE UNIVERSITY,SYRACUSE UNIVERSITY,002257350,USA,UNITED STATES,CONTROLLERS OFFICE SKYTOP OFFICE BL,,73000,SYRACUSE,067,ONONDAGA,NY,NEW YORK,13244,0001,25,,,,USA,UNITED STATES,3673000,SYRACUSE,067,ONONDAGA,NEW YORK,132440001,25,,84.116,FUND FOR THE IMPROVEMENT OF POSTSECONDARY EDUCATION,04,,E. U. - US ATLANTIS PROGRAM,NON,,06,,,,B,,2,,2011-10-05 00:00:00
Q215F110399,0001,,SAI NOT AVAILABLE,607643.00,148500.00,607643.0,0.00,,0.00,,2011-09-28,2011-10-01,2012-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,050577055,ROCKVILLE CENTRE UNION FREE SCHOOL DISTRICT,ROCKVILLE CENTRE UNION FREE SCHOOL DISTRICT,050577055,USA,UNITED STATES,128 SHEPHERD ST,,63264,ROCKVILLE CENTRE,059,NASSAU,NY,NEW YORK,11570,2257,04,,,,USA,UNITED STATES,3663264,ROCKVILLE CENTRE,059,NASSAU,NEW YORK,115702257,04,,84.215,FUND FOR THE IMPROVEMENT OF EDUCATION,04,,CAROL M. WHITE PHYSICAL EDUCATION PROGRAM,NON,,05,,,,A,,2,,2011-10-05 00:00:00
H325K110244,0002,,SAI NOT AVAILABLE,0.00,0.00,0.0,0.00,,0.00,,2011-09-28,2012-01-01,2012-12-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,002223642,ROCHESTER INSTITUTE OF TECHNOLOGY (INC),ROCHESTER INSTITUTE OF TECHNOLOGY (INC),002223642,USA,UNITED STATES,1 LOMB MEMORIAL DR,,00000,ROCHESTER,000,,NY,NEW YORK,14623,5603,29,,,,USA,UNITED STATES,3600000,ROCHESTER,055,MONROE,NEW YORK,146235603,29,,84.325,SPECIAL EDUCATION - PERSONNEL DEVELOPMENT TO IMPROVE SERVICES AND RESULTS FOR CHILDREN WITH DISABILITIES,04,,COMBINED PRIORITY FOR PERSONNEL DEVELOPMENT,NON,,22,,,,B,,2,,2011-10-20 00:00:00
Q215F110068,0002,,SAI NOT AVAILABLE,0.00,240768.00,240768.0,0.00,,0.00,,2011-09-28,2011-10-01,2012-09-30,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,049409790,ROTTERDM-MOHONASEN CENTRAL SCOOHL DISTRICT,ROTTERDM-MOHONASEN CENTRAL SCOOHL DISTRICT,049409790,USA,UNITED STATES,2072 CURRY RD,,65508,SCHENECTADY,093,SCHENECTADY,NY,NEW YORK,12303,4400,21,,,,USA,UNITED STATES,3665508,SCHENECTADY,093,SCHENECTADY,NEW YORK,123034400,21,,84.215,FUND FOR THE IMPROVEMENT OF EDUCATION,04,,CAROL M. WHITE PHYSICAL EDUCATION PROGRAM,NON,,02,,,,B,,2,,2011-11-08 00:00:00
H325K110138,0004,,SAI NOT AVAILABLE,249753.00,0.00,249753.0,0.00,,0.00,,2011-09-28,2012-01-01,2012-12-31,091,DEPARTMENT OF EDUCATION (ED),9100,DEPARTMENT OF EDUCATION,,,,,,,,,071050983,"TEACHERS COLLEGE, COLUMBIA UNIVERSITY","TEACHERS COLLEGE, COLUMBIA UNIVERSITY",071050983,USA,UNITED STATES,525 W 120TH ST,,00000,NEW YORK,000,,NY,NEW YORK,10027,6670,15,,,,USA,UNITED STATES,3600000,NEW YORK,061,NEW YORK,NEW YORK,100276670,15,,84.325,SPECIAL EDUCATION - PERSONNEL DEVELOPMENT TO IMPROVE SERVICES AND RESULTS FOR CHILDREN WITH DISABILITIES,04,,COMBINED PRIORITY FOR PERSONNEL DEVELOPMENT,NON,,20,,,,C,,2,,2012-01-23 00:00:00
